issuekey,title,description,storypoint
TDQ-6519,backport,parent tdq,2
TDQ-6539,disable run report button clicked reset enabled report generation done,behavior like current execute analysis button known issue user may double click button indicator values inserted twice timestamp change final results benford percertage results divided,5
TDQ-6549,fix wrong title,bug tdq analyzed column filtered repository view popup dialog notify user column hiding title dialog correct,1
TDQ-6550,open warning dialog user sql expression removed indicator definition runing analysis,issue tdq error error viewer better popup message dialog notifying message expression databasename found indicator definition want add new expression yes open definition editor nothing,1
TDQ-6557,create mdm connection edit reload,issue create mdm connection edit itfor example change datamodel datacontainer product reload issue note duplicate mdm connection unfolderred unfolder,8
TDQ-6571,limit result advance indicator option pannel loose effect ingres,run attached analysis see analysis result,5
TDQ-6587,rename fileconnection sometimes throw exceptions,open fileconnection wizard click cancel first open fileconnection wizard modify name throw exceptions code javalangreflectinvocationtargetexception orgeclipsejfaceoperationmodalcontextrunincurrentthreadmodalcontextjava orgeclipsejfaceoperationmodalcontextrunmodalcontextjava orgeclipsejfacedialogsprogressmonitordialogrunprogressmonitordialogjava orgtalenddataprofilercoreuiprogressprogressuipopprogressdialogprogressuijava orgtalenddataprofilercoreuiutilspaginationpaginationinforendercontentspaginationinfojava orgtalenddataprofilercoreuiutilspaginationuipaginationrefreshuipaginationjava orgtalenddataprofilercoreuiutilspaginationuipaginationinituipaginationjava orgtalenddataprofilercoreuieditoranalysiscolumnmasterdetailspagecomputepaginationcolumnmasterdetailspagejava orgtalenddataprofilercoreuieditoranalysiscolumnmasterdetailspagecreatepaginationtreecolumnmasterdetailspagejava orgtalenddataprofilercoreuieditoranalysiscolumnmasterdetailspagecreateanalysiscolumnssectioncolumnmasterdetailspagejava orgtalenddataprofilercoreuieditoranalysiscolumnmasterdetailspagecreateformcontentcolumnmasterdetailspagejava orgeclipseuiformseditorformpagerunformpagejava orgeclipseswtcustombusyindicatorshowwhilebusyindicatorjava orgeclipseuiformseditorformpagecreatepartcontrolformpagejava orgeclipseuiformseditorformeditorpagechangeformeditorjava orgtalenddataprofilercoreuieditorcommonformeditorpagechangecommonformeditorjava orgtalenddataprofilercoreuieditoranalysisanalysiseditorpagechangeanalysiseditorjava orgeclipseuipartmultipageeditorpartsetactivepagemultipageeditorpartjava orgeclipseuiformseditorformeditorsetactivepageformeditorjava orgeclipseuipartmultipageeditorpartcreatepartcontrolmultipageeditorpartjava orgeclipseuiinternaleditorreferencecreateparthelpereditorreferencejava orgeclipseuiinternaleditorreferencecreateparteditorreferencejava orgeclipseuiinternalworkbenchpartreferencegetpartworkbenchpartreferencejava orgeclipseuiinternalpartpanesetvisiblepartpanejava orgeclipseuiinternalpresentationspresentablepartsetvisiblepresentablepartjava orgeclipseuiinternalpresentationsutilpresentablepartfolderselectpresentablepartfolderjava orgeclipseuiinternalpresentationsutillefttorighttaborderselectlefttorighttaborderjava orgeclipseuiinternalpresentationsutiltabbedstackpresentationselectparttabbedstackpresentationjava orgeclipseuiinternalpartstackrefreshpresentationselectionpartstackjava orgeclipseuiinternalpartstacksetselectionpartstackjava orgeclipseuiinternalpartstackshowpartpartstackjava orgeclipseuiinternalpartstackaddpartstackjava orgeclipseuiinternaleditorstackaddeditorstackjava orgeclipseuiinternalpartstackaddpartstackjava orgeclipseuiinternaleditorstackaddeditorstackjava orgeclipseuiinternaleditorsashcontaineraddeditoreditorsashcontainerjava orgeclipseuiinternaleditorareahelperaddtolayouteditorareahelperjava orgeclipseuiinternaleditorareahelperaddeditoreditorareahelperjava orgeclipseuiinternaleditormanagercreateeditortabeditormanagerjava orgeclipseuiinternaleditormanageropeneditorfromdescriptoreditormanagerjava orgeclipseuiinternaleditormanageropeneditoreditormanagerjava orgeclipseuiinternalworkbenchpagebusyopeneditorbatchedworkbenchpagejava orgeclipseuiinternalworkbenchpagebusyopeneditorworkbenchpagejava orgeclipseuiinternalworkbenchpageaccessworkbenchpagejava orgeclipseuiinternalworkbenchpagerunworkbenchpagejava orgeclipseswtcustombusyindicatorshowwhilebusyindicatorjava orgeclipseuiinternalworkbenchpageopeneditorworkbenchpagejava orgeclipseuiinternalworkbenchpageopeneditorworkbenchpagejava orgeclipseuiinternalworkbenchpageopeneditorworkbenchpagejava orgtalenddataprofilercorecorepluginopeneditorcorepluginjava orgtalenddataprofilercoreuiactionactionsopenitemeditoractiondurunopenitemeditoractionjava orgtalenddataprofilercoreuiactionactionsopenitemeditoractionrunopenitemeditoractionjava orgtalendrepositoryrepositoryworkunitexecuterunrepositoryworkunitjava orgtalendcorerepositorymodelabstractrepositoryfactoryexecuterepositoryworkunitabstractrepositoryfactoryjava orgtalendrepositorylocalprovidermodellocalrepositoryfactoryexecuterepositoryworkunitlocalrepositoryfactoryjava orgtalendcorerepositorymodelproxyrepositoryfactoryexecuterepositoryworkunitproxyrepositoryfactoryjava orgtalenddataprofilercoreuiactionactionsopenitemeditoractionrunopenitemeditoractionjava orgtalenddataprofilercoreuiutilsworkbenchutilsrefreshcurrentanalysiseditorworkbenchutilsjava orgtalenddataprofilercoreservicetoprepositoryservicerefreshcurrentanalysiseditortoprepositoryservicejava orgtalendrepositoryuiwizardsmetadataconnectionfilesdelimiteddelimitedfilewizardperformfinishdelimitedfilewizardjava orgeclipsejfacewizardwizarddialogfinishpressedwizarddialogjava orgeclipsejfacewizardwizarddialogbuttonpressedwizarddialogjava orgeclipsejfacedialogsdialogwidgetselecteddialogjava orgeclipseswtwidgetstypedlistenerhandleeventtypedlistenerjava orgeclipseswtwidgetseventtablesendeventeventtablejava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetsdisplayrundeferredeventsdisplayjava orgeclipseswtwidgetsdisplayreadanddispatchdisplayjava orgeclipsejfacewindowwindowruneventloopwindowjava orgeclipsejfacewindowwindowopenwindowjava orgtalenddataprofilercoreuiactionactionseditfiledelimitedactionruneditfiledelimitedactionjava orgtalenddataprofilercoreuiviewsdqrespositoryviewmousedoubleclickdqrespositoryviewjava orgeclipseswtwidgetstypedlistenerhandleeventtypedlistenerjava orgeclipseswtwidgetseventtablesendeventeventtablejava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetsdisplayrundeferredeventsdisplayjava orgeclipseswtwidgetsdisplayreadanddispatchdisplayjava orgeclipseuiinternalworkbenchruneventloopworkbenchjava orgeclipseuiinternalworkbenchrunuiworkbenchjava orgeclipseuiinternalworkbenchaccessworkbenchjava orgeclipseuiinternalworkbenchrunworkbenchjava orgeclipsecoredatabindingobservablerealmrunwithdefaultrealmjava orgeclipseuiinternalworkbenchcreateandrunworkbenchworkbenchjava orgeclipseuiplatformuicreateandrunworkbenchplatformuijava orgtalenddataprofilerrcpintroapplicationstartapplicationjava orgeclipseequinoxinternalappeclipseapphandleruneclipseapphandlejava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherrunapplicationeclipseapplauncherjava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherstarteclipseapplauncherjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokenativemethodaccessorimpljava sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava orgeclipseequinoxlaunchermaininvokeframeworkmainjava orgeclipseequinoxlaunchermainbasicrunmainjava orgeclipseequinoxlaunchermainrunmainjava orgeclipseequinoxlaunchermainmainmainjava caused javalangnullpointerexception orgtalenddataprofilercoremodelimplmodelelementindicatorimplgetelementnamemodelelementindicatorimpljava orgtalenddataprofilercoremodelimpldelimitedfileindicatorimplgetelementnamedelimitedfileindicatorimpljava orgtalenddataprofilercoreuieditorcompositeanalysiscolumntreeviewergetmodelelemetndisplaynameanalysiscolumntreeviewerjava orgtalenddataprofilercoreuieditorcompositeanalysiscolumntreevieweradditemelementsanalysiscolumntreeviewerjava orgtalenddataprofilercoreuieditorcompositeanalysiscolumntreeviewersetelementsanalysiscolumntreeviewerjava orgtalenddataprofilercoreuieditoranalysismasterpaginationinforendermasterpaginationinfojava orgtalenddataprofilercoreuiutilspaginationpaginationinforunpaginationinfojava orgeclipsejfaceoperationmodalcontextrunincurrentthreadmodalcontextjava code,3
TDQ-6589,column content comparison analysis drill menu view matchnot match rows informix database cannot work,try visit view matchnot match rows function content comparison analysis informix database connection got error dialog says syntax error occurred result issue tdq query wrong,5
TDQ-6610,analysis editor composite got chaos execution perspective,run analysis perspective turn back perspective composite got like screenshot failed run code javalangreflectinvocationtargetexception orgeclipsejfaceoperationmodalcontextrunincurrentthreadmodalcontextjava orgeclipsejfaceoperationmodalcontextrunmodalcontextjava orgeclipsejfacedialogsprogressmonitordialogrunprogressmonitordialogjava orgtalenddataprofilercoreuiprogressprogressuipopprogressdialogprogressuijava orgtalenddataprofilercoreuiutilspaginationpaginationinforendercontentspaginationinfojava orgtalenddataprofilercoreuiutilspaginationuipaginationrefreshuipaginationjava orgtalenddataprofilercoreuiutilspaginationuipaginationinituipaginationjava orgtalenddataprofilercoreuieditoranalysiscolumnmasterdetailspagecreatepreviewchartscolumnmasterdetailspagejava orgtalenddataprofilercoreuieditoranalysiscolumnmasterdetailspagerefreshcolumnmasterdetailspagejava orgtalenddataprofilercoreuieditoranalysisabstractanalysismetadatapagefireruningitemchangedabstractanalysismetadatapagejava orgtalenddataprofilercoreuiactionactionsrunanalysisactionrunrunanalysisactionjava orgeclipseswtwidgetsrunnablelockrunrunnablelockjava orgeclipseswtwidgetssynchronizerrunasyncmessagessynchronizerjava orgeclipseswtwidgetsdisplayrunasyncmessagesdisplayjava orgeclipseswtwidgetsdisplayreadanddispatchdisplayjava orgeclipseuiinternalworkbenchruneventloopworkbenchjava orgeclipseuiinternalworkbenchrunuiworkbenchjava orgeclipseuiinternalworkbenchaccessworkbenchjava orgeclipseuiinternalworkbenchrunworkbenchjava orgeclipsecoredatabindingobservablerealmrunwithdefaultrealmjava orgeclipseuiinternalworkbenchcreateandrunworkbenchworkbenchjava orgeclipseuiplatformuicreateandrunworkbenchplatformuijava orgtalendrcpintroapplicationstartapplicationjava orgeclipseequinoxinternalappeclipseapphandleruneclipseapphandlejava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherrunapplicationeclipseapplauncherjava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherstarteclipseapplauncherjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokeunknown source sunreflectdelegatingmethodaccessorimplinvokeunknown source javalangreflectmethodinvokeunknown source orgeclipseequinoxlaunchermaininvokeframeworkmainjava orgeclipseequinoxlaunchermainbasicrunmainjava orgeclipseequinoxlaunchermainrunmainjava orgeclipseequinoxlaunchermainmainmainjava caused javalangnullpointerexception orgtalenddataprofilercoreuiviewscolumnviewerdndinstalldndcolumnviewerdndjava orgtalenddataprofilercoreuieditorcompositeanalysiscolumntreeviewercreatetreeanalysiscolumntreeviewerjava orgtalenddataprofilercoreuieditorcompositeanalysiscolumntreeviewersetelementsanalysiscolumntreeviewerjava orgtalenddataprofilercoreuieditoranalysismasterpaginationinforendermasterpaginationinfojava orgtalenddataprofilercoreuiutilspaginationpaginationinforunpaginationinfojava orgeclipsejfaceoperationmodalcontextrunincurrentthreadmodalcontextjava root exception javalangnullpointerexception orgtalenddataprofilercoreuiviewscolumnviewerdndinstalldndcolumnviewerdndjava orgtalenddataprofilercoreuieditorcompositeanalysiscolumntreeviewercreatetreeanalysiscolumntreeviewerjava orgtalenddataprofilercoreuieditorcompositeanalysiscolumntreeviewersetelementsanalysiscolumntreeviewerjava orgtalenddataprofilercoreuieditoranalysismasterpaginationinforendermasterpaginationinfojava orgtalenddataprofilercoreuiutilspaginationpaginationinforunpaginationinfojava orgeclipsejfaceoperationmodalcontextrunincurrentthreadmodalcontextjava orgeclipsejfaceoperationmodalcontextrunmodalcontextjava orgeclipsejfacedialogsprogressmonitordialogrunprogressmonitordialogjava orgtalenddataprofilercoreuiprogressprogressuipopprogressdialogprogressuijava orgtalenddataprofilercoreuiutilspaginationpaginationinforendercontentspaginationinfojava orgtalenddataprofilercoreuiutilspaginationuipaginationrefreshuipaginationjava orgtalenddataprofilercoreuiutilspaginationuipaginationinituipaginationjava orgtalenddataprofilercoreuieditoranalysiscolumnmasterdetailspagecreatepreviewchartscolumnmasterdetailspagejava orgtalenddataprofilercoreuieditoranalysiscolumnmasterdetailspagerefreshcolumnmasterdetailspagejava orgtalenddataprofilercoreuieditoranalysisabstractanalysismetadatapagefireruningitemchangedabstractanalysismetadatapagejava orgtalenddataprofilercoreuiactionactionsrunanalysisactionrunrunanalysisactionjava orgeclipseswtwidgetsrunnablelockrunrunnablelockjava orgeclipseswtwidgetssynchronizerrunasyncmessagessynchronizerjava orgeclipseswtwidgetsdisplayrunasyncmessagesdisplayjava orgeclipseswtwidgetsdisplayreadanddispatchdisplayjava orgeclipseuiinternalworkbenchruneventloopworkbenchjava orgeclipseuiinternalworkbenchrunuiworkbenchjava orgeclipseuiinternalworkbenchaccessworkbenchjava orgeclipseuiinternalworkbenchrunworkbenchjava orgeclipsecoredatabindingobservablerealmrunwithdefaultrealmjava orgeclipseuiinternalworkbenchcreateandrunworkbenchworkbenchjava orgeclipseuiplatformuicreateandrunworkbenchplatformuijava orgtalendrcpintroapplicationstartapplicationjava orgeclipseequinoxinternalappeclipseapphandleruneclipseapphandlejava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherrunapplicationeclipseapplauncherjava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherstarteclipseapplauncherjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokeunknown source sunreflectdelegatingmethodaccessorimplinvokeunknown source javalangreflectmethodinvokeunknown source orgeclipseequinoxlaunchermaininvokeframeworkmainjava orgeclipseequinoxlaunchermainbasicrunmainjava orgeclipseequinoxlaunchermainrunmainjava orgeclipseequinoxlaunchermainmainmainjava code,3
TDQ-6611,fix labels issues benford law statistics,see attached screen capture,3
TDQ-6613,change labels frequency statistics chart,see attached screenshot please consider chart feedback youre sure necessity change,3
TDQ-6617,develop library report generation,library read reports execute analyses store data data mart optionally generate pdf reports,20
TDQ-6620,support address validation vendor loqate,add support components address validation partner loqate wwwloqatecom see steve additional technical api information technical contacts needed note category component dataqualityaddressloqate,13
TDQ-6633,drill duplicate cout analyzed mdm column,crate column analysis mdm connection make entity duplicate value get drill duplicate count indicator run analysis java engine result correct drill table chart pic chart drill get result,13
TDQ-6645,cannot change option store data analysis,option store data column set analysis always checked even changed saved comes back,2
TDQ-6654,refactorying,needed call method local project initchildforremoteproject,1
TDQ-6664,many warning show error log reload connection setting,right click connections select create connection name click next set type mysql example fill valid connection information click check check succeeded click finish double click connection created edit click export context change infosuch nameclick check check succeeded click finish asked wether reload connectionselect reload click result many warnings shown error log warning thu dec cst warn orgtalendcwmcomparefactorycomparisonlevelabstractcomparisonlevel element updated orgtalendcoremodelmetadatabuilderconnectionimpldatabaseconnectionimpldbc name mysql visibility vkpublic properties null comment label mysql synchronised false divergency false pathname null iscasesensitive false version null contextmode false contextid null contextname null databasetype mysql driverjarpath null driverclass orggjtmmmysqldriver url jdbcmysqltestnodatetimestringsynctrue dbversionstring mysql port username root password qyzynqcdbahkeqskilq servername datasourcename filefieldname sid test sqlsynthax sql syntax stringquote nullchar dbmsid mysqlid productid mysql dbrootpath null additionalparams nodatetimestringsynctrue standardsql true systemsql false cdctypemode null sqlmode false uischema warning thu dec cst nls unused message openjobscriptactionopeneditjobscripttext orgtalendmetalanguagejobscriptuiactionsmessages,3
TDQ-6663,tableselectiondialog dependency dqrepositorynode,create analysis move perspective open tableselectdialog dqrepositoryview openning whether open let tableindicator save node information modelelementindicator issue existed table analysis problem table selection table analysis editor require perspective opened whereas,5
TDQ-6672,low frequency indicator result report analysis different sort order,create analysis file select low frequency indicator generate report indicator check result sort order analysis report different please make sure low frequency indicator also samebin low frequency,5
TDQ-6674,result page better change catalog name certain udi name,create udi file add column analysis run analysis check result result tab name udi show catalog name certain udi name wed better change one kind udi identify,1
TDQ-6678,report template correct content compare analysis,create content compare comparison analysis select two column leftidname rightid name create report analysis generate basic report evolution report check basic show table charts refer pic attached fact analysis get result compare left right whole report separate several evolution report get first second two pages analysis contains one column first page opinion second page enough pay attention dqportal,8
TDQ-6686,overview report generate failed one table name analyzed long name,create dbconnection make sure long name table create overview report connection generate report get error code message error orgtalenddqpersistencedatabasepersistence orghibernateexceptiondataexception could insert orgtalenddataprofilerdatamarthibernatetdqoverviewindvalue stack orghibernateexceptiondataexception could insert orgtalenddataprofilerdatamarthibernatetdqoverviewindvalue orghibernateexceptionsqlstateconverterconvertsqlstateconverterjava orghibernateexceptionjdbcexceptionhelperconvertjdbcexceptionhelperjava orghibernateidinsertabstractreturningdelegateperforminsertabstractreturningdelegatejava orghibernatepersisterentityabstractentitypersisterinsertabstractentitypersisterjava orghibernatepersisterentityabstractentitypersisterinsertabstractentitypersisterjava orghibernateactionentityidentityinsertactionexecuteentityidentityinsertactionjava orghibernateengineactionqueueexecuteactionqueuejava orghibernateeventdefabstractsaveeventlistenerperformsaveorreplicateabstractsaveeventlistenerjava orghibernateeventdefabstractsaveeventlistenerperformsaveabstractsaveeventlistenerjava orghibernateeventdefabstractsaveeventlistenersavewithgeneratedidabstractsaveeventlistenerjava orghibernateeventdefdefaultsaveorupdateeventlistenersavewithgeneratedorrequestediddefaultsaveorupdateeventlistenerjava orghibernateeventdefdefaultsaveeventlistenersavewithgeneratedorrequestediddefaultsaveeventlistenerjava orghibernateeventdefdefaultsaveorupdateeventlistenerentityistransientdefaultsaveorupdateeventlistenerjava orghibernateeventdefdefaultsaveeventlistenerperformsaveorupdatedefaultsaveeventlistenerjava orghibernateeventdefdefaultsaveorupdateeventlisteneronsaveorupdatedefaultsaveorupdateeventlistenerjava orghibernateimplsessionimplfiresavesessionimpljava orghibernateimplsessionimplsavesessionimpljava orghibernateimplsessionimplsavesessionimpljava sunreflectgeneratedmethodaccessorinvokeunknown source sunreflectdelegatingmethodaccessorimplinvokeunknown source javalangreflectmethodinvokeunknown source orghibernatecontextthreadlocalsessioncontexttransactionprotectionwrapperinvokethreadlocalsessioncontextjava proxysaveunknown source orgtalenddqpersistencedatabasepersistencepersistdatabasepersistencejava orgtalenddataprofilercoretdqactionreportdocgeneratorhistorizedatareportdocgeneratorjava orgtalenddataprofilercoretdqactionreportdocgeneratorgeneratereportdocgeneratorjava orgtalenddataprofilercoretdquiactiongeneratereportfileactionrungeneratereportfileactionjava orgeclipsecoreinternaljobsworkerrunworkerjava caused commysqljdbcmysqldatatruncation data truncation data long column tvname row commysqljdbcmysqliocheckerrorpacketmysqliojava commysqljdbcmysqliocheckerrorpacketmysqliojava commysqljdbcmysqliosendcommandmysqliojava commysqljdbcmysqliosqlquerydirectmysqliojava commysqljdbcconnectionimplexecsqlconnectionimpljava commysqljdbcpreparedstatementexecuteinternalpreparedstatementjava commysqljdbcpreparedstatementexecuteupdatepreparedstatementjava commysqljdbcpreparedstatementexecuteupdatepreparedstatementjava commysqljdbcpreparedstatementexecuteupdatepreparedstatementjava orghibernateididentitygeneratorgetgeneratedkeysdelegateexecuteandextractidentitygeneratorjava orghibernateidinsertabstractreturningdelegateperforminsertabstractreturningdelegatejava code,3
TDQ-6687,remove temporary solution tdq tdi,tdi done revert temporary solution tdq,1
TDQ-6692,remove dialog change name connection change refresh mode,open one analysis editor open one connection editor change name connection connection editor database wizard find refresh editor use close editor reopen come bad feel user better create notice refresh part editor care modify connection version database wizard need refresh analysis editor,8
TDQ-6698,create new tdqreportrun component execute reports new reporting engine library,component may need database connections components order runnable may put several txxxxconnection components job editors canevas connection used analyses report help required drivers classpath job tdqreportrun table user selects existing connections list like component list combo box tmysqlinput list connection components configured placed automatically tdqreportrun component job generation menu existing report repository view list set manually user creates empty job dragdrop,13
TDQ-6703,import project tdq get npe,javalangnullpointerexception orgtalenddqhelperpropertyhelpergetpropertyfilepropertyhelperjava orgtalenddqcwmpluginaddconnetionaliastosqlplugincwmpluginjava orgtalenddataprofilercoreuiimexmodelfilesystemimportwriternotifysqlexplorerforconnectionfilesystemimportwriterjava orgtalenddataprofilercoreuiimexmodelfilesystemimportwriterfinishfilesystemimportwriterjava orgtalenddataprofilercoreuiimexmodelzipfileimportwriterfinishzipfileimportwriterjava orgtalenddataprofilercoreuiimexmodelfilesystemimportwriterrunfilesystemimportwriterjava orgtalendrepositoryrepositoryworkunitexecuterunrepositoryworkunitjava orgtalendcorerepositorymodelabstractrepositoryfactoryexecuterepositoryworkunitabstractrepositoryfactoryjava orgtalendrepositorylocalprovidermodellocalrepositoryfactoryexecuterepositoryworkunitlocalrepositoryfactoryjava orgtalendcorerepositorymodelproxyrepositoryfactoryexecuterepositoryworkunitproxyrepositoryfactoryjava orgtalenddataprofilercoreuiimexmodelfilesystemimportwriterwritefilesystemimportwriterjava orgtalenddataprofilercoreuiimeximportwizardrunimportwizardjava orgeclipsejfaceoperationmodalcontextmodalcontextthreadrunmodalcontextjava,5
TDQ-6807,use naming rules tdi invalid characters old metadata items,metadata item finished nicolas items must use naming rules metadata items,8
TDQ-6813,update talend logo everywhere,new talend logo integration scale update logo places studio portal,3
TDQ-6841,complete udi drill feature,see subtasks remaining issue,8
TDQ-6844,tdq remove generated annotation add,emf mothod going modified must care generated annotation codejava beginuserdoc enduserdoc generated public string getname return name beginuserdoc normalize name enduserdoc generated public void setnamestring newname string oldname name name workspaceutilsnormalizenewname enotificationrequired enotifynew enotificationimplthis notificationset propertiespackagetdqfileitemname oldname name code add genterated,1
TDQ-6850,initialize pattern rules source file correctly load remote project,create remote project one server migrate file another server repository managerjust set rule author filter migrate new server successfully try load remote project studio issue refer pic error log libraries indicators show strange folder files svn local machine project check import pattern cmdline project export patterns check orgiginal patterns exported patterns xmi changed surprise issuerefer pic log project studio sometimes get inform dialog indicators patterns rename opportunity initialize libraries xmi changed cmdlineshould check kinds file,13
TDQ-6903,enable contextual data mart report editor,feature need able use contextualized connection report editor need new field pref page set default path logo button preference page export data mart connection path information folder logo context button preference page revert context see behavior database connection revert button button report editor attach context report select context repository view button added context section run report contextual information change context used report export context information export items export context action open new context wizard variable start report name followed instance report name crm variables start crm variable exported preference page concern fields available preference page database connection logo path folder path report editor variables see attached screen capture exportcontextpng context section must added database connection section report editor section combo list context names displayed report executed selected context context combo list empty technically emf context items must copied report item see done jobs code context confirmationneededfalse namectxt contextparameter comment namemyadditionalparams promptmyadditionalparams promptneededfalse repositorycontextidexkolxeekzqsazgvw typeidstring valuenodatetimestringsynctrue contextparameter comment namemyserver promptmyserver promptneededfalse repositorycontextidexkolxeekzqsazgvw typeidstring value contextparameter comment namemypassword promptmypassword promptneededfalse repositorycontextidexkolxeekzqsazgvw typeidpassword value contextparameter comment namemylogin promptmylogin promptneededfalse repositorycontextidexkolxeekzqsazgvw typeidstring valueroot contextparameter comment namemyport promptmyport promptneededfalse repositorycontextidexkolxeekzqsazgvw typeidstring value contextparameter comment namemydatabase promptmydatabase promptneededfalse repositorycontextidexkolxeekzqsazgvw typeidstring valuetbi context context confirmationneededfalse namectx contextparameter comment namemyadditionalparams promptmyadditionalparams promptneededfalse repositorycontextidexkolxeekzqsazgvw typeidstring valuenodatetimestringsynctrue contextparameter comment namemyserver promptmyserver promptneededfalse repositorycontextidexkolxeekzqsazgvw typeidstring value contextparameter comment namemypassword promptmypassword promptneededfalse repositorycontextidexkolxeekzqsazgvw typeidpassword value contextparameter comment namemylogin promptmylogin promptneededfalse repositorycontextidexkolxeekzqsazgvw typeidstring valueroot contextparameter comment namemyport promptmyport promptneededfalse repositorycontextidexkolxeekzqsazgvw typeidstring value contextparameter comment namemydatabase promptmydatabase promptneededfalse repositorycontextidexkolxeekzqsazgvw typeidstring valuetbi context code optional first implementation ideally possible view context could reused display context attached report see team whether possible context view linked jobs repository context updated popup tell whether propagate changes list impacted reports displayed user choose propagate changes copy repository context done report item behavior jobs,20
TDQ-6921,text indicator run correctly special data,create column analysis add nvarchar type column add text indicator run analysis get error,8
TDQ-6925,use tools mentioned meeting sleak etc find resources projects disposed appropriately,create subtask tdq issue found,5
TDQ-7079,indicator selection dialog missed link help content,open indicator selection dialog check links actual result two pic missed links expected result links indicators link well,1
TDQ-7114,add tqasbatchaddressrow,qas batch available afaik originally product yet luxembourg germany france usa available drop talend component added please,8
TDQ-7192,add option return exact matches standardization components,currently tsynonymsearch returns extra deep base search extra reach wanted relates somehow tdq wanted behavior return match search string exactly found index technical solution may surround input string double quote add front word input string full token extracted antlr case tstandardizerow thats sufficient though instance search red would nevertheless return red base,3
TDQ-7249,create tuj tdqreportrun,tuj test execution report containing several analyses one analysis type column analysis use regex pattern java udi udi analyses dont need refreshed uncheck refresh checkbox report editor dont need really run analyses analyses must run least included tuj get results tuj test execution runs correctly produces expected results also second tdqreportrun component fails order test returned execution status,2
TDQ-7298,delete different items first one recycle bin,select two different type items delete first one actually refresh repository one recycle expected result delete recycle time actually result first one recycle note exists,1
TDQ-7301,tmatchgroup wizard text plus button isnt correct master output column missing matching table,configuration wizard tmatchgroup text linked plus button configuration view reads new rule read new configuration see attached image columns matching table missing standard output master column see attached image,2
TDQ-7303,improvement match studio,different groups cannot distinguished see screenshot groups use green color make distinction clearer either lines changing bit colors groups size remove shadows bar chart use fully colored bars,8
TDQ-7310,jdbc connection still preview even add driver list preference driver add later create,want analyze unsupport create unsupport connection jdbc connection try preview add driver preference preview still expected result step hope preview actual result step preview add driver first create connection,5
TDQ-7311,enable user specialize indicators patterns custom supported yet database,default list supported databases fixed tos wizard databases profiled user may connect another database jdbc cant add sql template specific database currently modify default sql template order support database need open list indicator regex editors add sql template specific unsupported yet databases,8
TDQ-7323,add one check click refresh button check whether current blocking key contain two column,create job make use tmatchgroup open tmatchgroup dialog add two column bolcking key table click refesh button exception compile error click button run job get issue need add one check click button blocking key contain two column warring dialog notice user,2
TDQ-7407,display cheat sheet view new startup studio,default perspective display cheat sheet starts views repository detail view must closed editor part minimized picture cheat sheet place holder left editor part pic take screen cheat sheet place holder left repository view detail view left editor pic repository view takes another screen editor last first time item created via cheat sheet repository view detail view must open pic cheat sheet closed selected perspective data profiling repository view detail view must open pic,5
TDQ-7416,integrate newest portal version,integrate newest spagobi version portal make portal engines available,5
TDQ-7418,profiler allow variables like context variables,allow variables like context variables valid fields analysis report input fields like date range clauses today run profile date startstop change range requires hard coding changing hardcoded value concerned analysis fields data filter number connections per analysis concerned report fields output folder output filename execution date range start end logo file path enable context usage contexts tos use builtin contexts need display context node repository view context view reusable adapt analysis editor display context allow user switch contexts report editor add separate section context group analysis editor move current context report editor new section,13
