issuekey,title,description,storypoint
MDL-41707,allow phpunit tests use local external files skip external tests completely,currently unit tests require access external servers unit tests fail dont sufficient access internet certain services tinyurl downloadmoodleorg operating correctly unit tests fail always desired behaviour others completing unit testing want add option exclude tests executed remote default continue current external runs ensure dont change current expected behaviour,4
MDL-41713,copy relevant icons new tinymce theme atto,icons atto dont match monochrome icons used elsewhere moodle core,13
MDL-41716,atto resizing editor inconsistent,pretty minor issues resize source mode wysiwyg mode resizing header doesnt match new size resize origin width chrome firefox,5
MDL-41726,serious performance regression course reset groups including race condition may send erroneous emails students,steps reproduce create large course say users dozen groups thousand members several quizzes courses big time course reset remove group members also look query count footer moodle versions mdl integrated note mdl committed mdl issue commit comment perofrmance problem nasty race condition work order dbgetrecordsetgroups arraycourseid courseid groupsdeletegroupmembers particular identify goup deleted first last one quiz set time limits follows quiz closes day quiz closes group override last group processed day quiz closes group override first group processed day set quiz attempts become overdue time expires send email notification student happens start attempt one student member groups answer questions dont submit try work cron next run beofre course reset remove group members also need minute day expected result student get notification initially close date day removed groups day possible result cron runs time student removed first group time removed last group hence cron sees due submit day ago makes attempt overdue sends incorrect email,100
MDL-41773,forum code accessible layout,forums moodle similar layout forum moodle small fixes accessibility made becoming clear complete redesign layout necessary accessibility also usability general sense issues discussing proposed new accessible forum layout,100
MDL-41787,maturityalpha friends cannot defined libsetuplibphp,problem corecomponent includes versionphp files include theses constants means define libsetuplibphp gets included later,2
MDL-41792,calendar display dates depending calendar type used,introduction mdl need calendar display dates format defined calendar type used gregorian,100
MDL-41796,edit pdf add support highlighter tool,also needs transparent images backend rendering,5
MDL-41800,editpdf add comments quicklist,add comments quicklist searching interface,8
MDL-41805,editpdf create keyboard shortcuts tools,original set keyboard shortcuts allow quickly switching tools without scrolling toolbar need research make sure dont way conflict built shortcuts screen readers,8
MDL-41811,load admin menus using ajax admin pages,loading plugins setting site administration improve performance adminmanagers without plugin settings loaded noformat secs ram ram peak included files load average session noformat plugins settings loaded noformat secs ram ram peak included files load average session noformat easily observed adding following code adminsettingspluginsphp noformat requireoncecfglibdirpluginlibphp allplugins pluginmanagerinstancegetplugins allplugins arraymod array format array block array message array auth array enrol array auth array repository array webservice array editor array filter array qtype array noformat,20
MDL-41819,grades lost editing grader report due maxinputvars,number manual grade items used track offline assignments recently ive found latest moodle version last students grader report entered grades saved seems something related sort sort first names enter grades saved properly reverse sort last names grades saved properly well procedure create new manual grade item named pop quiz neural hormonal lecture class approximately students enter grades using grader report editing turned hit update ive noticed happen ajax grading turned working cells changing color happens google chrome variety extensions safari extensions mac running mountain lion,40
MDL-41824,edit pdf split javascript smaller modules,suggestions comments annotations menus quicklist editor,40
MDL-41833,settype warnings feedback trying delete response,create feedback activity submit feedback student try deleting student response admin make sure dont get following error code remember call settype completedid defaulting paramraw cleaning line libformslibphp call debugging line libformslibphp call moodleformdetectmissingsettype line libformslibphp call moodleformprocesssubmission line modfeedbackdeletecompletedphp call moodleformmoodleform skip main content test logged admin user log code,2
MDL-41843,incorrect uses namespace modltioauthbodyphp,oauthbodyphp states moodlemodlti namespace exception class doesnt exist namespace exception use oauthexception,5
MDL-41856,edit pdf update icons,update icons previous page next page search comment comment color options shapes color options stamp options generate pdf feedback,20
MDL-41870,atto html editor implement aria managed keyboard navigation toolbar,main benefit one tab skip toolbar,4
MDL-41885,modules declare use question bank,moment weve got way knowing modules making use question bank problematic backup need know modules function without,8
MDL-41903,import typo,see,2
MDL-41904,import markdown,see,2
MDL-41938,course backup contains empty contenthash value filesxml,first bug report apologies miss anything trying restore course receive message unknown exception related local files invalid file path debug error code storedfileproblem line libfilestoragefilestoragephp fileexception thrown line backuputildbopsrestoredbopsclassphp call filestoragecreatedirectory line backupmoodlerestorestepslibphp call restoredbopssendfilestopool line backuputilplanrestoreexecutionstepclassphp call restorecourselegacyfilesstepdefineexecution line backuputilplanbasetaskclassphp call restoreexecutionstepexecute line backuputilplanbaseplanclassphp call basetaskexecute line backuputilplanrestoreplanclassphp call baseplanexecute line backupcontrollerrestorecontrollerclassphp call restoreplanexecute line backuputiluirestoreuiclassphp call restorecontrollerexecuteplan line backuprestorephp call restoreuiexecute,13
MDL-41953,relax component name rules slightly allow one digit end,regexp paramcomponent currently code azazazaz code would possible change code azazazaz code reason totara module called feedback doesnt meet component criteria seems strange module called feedback feedback,2
MDL-41960,meta file managerfile picker toolbars match new toolbar style,mdl implements new toolbar styles atto text editor edit pdf feature also toolbar match style without also changing toolbars moodle end hodge podge file manager particularly important often shown form text editor,24
MDL-41962,event handlers removed upgrade,switching handlers observers mdleventshandlers table contain old event handlers seems upgrade logic adds new handlers remove obsolete ones,5
MDL-41989,fix attos visual responseappearance non touch devices,add change background button active adjust padding make sizes slightly better possibly change cursor pointer open debate moment dont buttons,5
MDL-41993,atto produces ugly html,browsers fault yuis fault separate issue browser implementation indentoutdent cases also deal separate issue issue focuses cleaning yui ids content save,1
MDL-41994,notice undefined property calendar export page,logged exporting calendar following notice occurs notice undefined property stdclasspassword,3
MDL-41995,calendar export page set page layout correctly,visit moodle site log click calendar date calendar block click export calendar button notice menu,3
MDL-41999,use userpassword userdescription directly,performance security unset userpassword userdescription directly fetch necessary,2
MDL-42001,use observers instead handlers modchat,userlogout event different use observers,5
MDL-42002,redesign tinymce icons derived icomoon consitent weight size,many icons icomoon need redesigned scratch make look consistent terms weight size resizing doesnt solve plus makes blurry,40
MDL-42003,use observers instead handlers modforum,since roleassigned converted new event use observer,5
MDL-42004,use observers instead handlers enrolcohort,converted along cohort events,5
MDL-42014,session cache stops working upgrade,finally able reproduce caches problem reported mdl upgrade datadirmucconfigphp value code configurationstoresdefaultsessionfeatures code install version remove mucconfigphp let regenerate value becomes configuration code session caches work consecutive set get inside request return false reproduce dev sites edit datadirmucconfigphp substitute features value imho two problems configphp regenerated upgrade difference means issearchable affect function get anyway test script code php include configphp coursecatcache cachemakecore coursecat key uniqidrandomkey coursecatcachesetkey test value value coursecatcachegetkey echo corecoursecat echo value false failed cache cachemakefromparamscachestoremodesession testing sessioncachetest key uniqidrandomkey cachesetkey test value value cachegetkey echo test session cache echo value false failed code,20
MDL-42015,modulespecific activity completion requirements show course completion,custom requirements forum activity student must post discussions replies student must create discussions student must post replies show completion progress details,13
MDL-42021,event base class force objectid objecttable defined,currently throw message objectid set objecttable way around,2
MDL-42023,edit pdf integrate editpdf plugin modassign,task integrate initial version editpdf plugin issues epic done release particularly background processing want keep epic open make first version one sub tasks,13
MDL-42025,edit pdf add behat tests,need add behat tests edit pdf plugin things require solving first simulate mousetouch drags skip tests ghostscript available,20
MDL-42026,atto styles selector picks styles theme makes look crazy,changing plain list links would look better,1
MDL-42028,editpdf replace loading icon progress bar user could think broken large pdf,add bit information pdf long generate otherwise seems broken,20
MDL-42029,editpdf page selector indicate page,probably dont need page option explain select box would clear enough page called page page page also makes sense display page one page page,8
MDL-42030,editpdf selecting stamp image stamp tool selected,select stamp tool image stamp tool selected also select stamp tool select color tool last tool selected,3
MDL-42040,organize registration shutdown handlers,issue arrived recently ive started get available messages profiling pages leading profiling runs sent pretty sure working since introduced new sessions stuff changed internal order handlers please avoid arguing things like using friends aware worked lets try improve situation future right registration shutdown handlers registershutdownfunction completely chaotic disorganized lead problems objects available anymore disposed previous handler needed later chain shutdowns code grep registershutdownfunction code need method organize force registration ordered way declaring needs logging whatever observing dependencies also surely containing references needed used avoid autodisposal php sure encapsulate information needs dependencies disposal behave multiple handlers big one charge everything computable hope ciao,4
MDL-42044,install add fails validation zip contain folder entries,auto install add ons validation looks langen folder find validation fails plugin cannot installed depending add zip file created however may folder entries zip file files full file path unzip apps handle illustrate contents poodll filter fails validation look bit like poodlllangenfilterpoodllphp poodllmodulejs poodllpixdownloadgif ensemble filter zip passes validation looks like ensemblelang ensemblelangen ensemblelangenfilterensemblephp ensemblepix ensemblepixiconpng code admintoolinstalladdonclassesvalidatorphp area needs fixed function validatelanguagepack,3
MDL-42047,removing custom instance name cohort enrollment cohorts longer exist causes coding error,editing cohort sync enrollment course user removes custom instance name instance cohorts instance points longer exist causes following error courses enrollment methods screen notice trying get property nonobject optrlcachewwwmasterenrolcohortlibphp line notice trying get property nonobject optrlcachewwwmasterenrolcohortlibphp line coding error detected must fixed programmer invalid context specified contextinstancebyid information error debug info error code codingerror stack trace line libaccesslibphp codingexception thrown line enrolcohortlibphp call contextinstancebyid line enrolinstancesphp call enrolcohortplugingetinstancename stops user able viewedit enrollment methods course readd name via database order get back enrollment methods screen course replicate create cohort members system level add cohort sync enrollment method course give custom instance name choose cohort created back site admin users cohorts delete cohort created course added cohort sync edit enrollment method remove custom instance name save know seems like unique situation actually happen really search answer error code really lead name instance first glance leads believe context issue,1
MDL-42054,phpmailer unit test redirection using incorrect test,see yuliya bozhko added comment sep looking comments history think moodlephpmailerphp check redirected messages redirected emails phpunittest phpunitutilisredirectingphpmailer otherwise redirect emails message sink always empty discovered trying write tests mdl,2
MDL-42078,uninstalling multiple plugins usability bugfixes,suddenly dev sites started show lot missing disk plugins mainly innocent ones integrated last week wrong finding annoying click uninstall button get rid confirmation deletion redirected adminindexphp missing plugins also show without uninstall option ive adminpluginsphp continue next one guessing would possible add uninstall option adminindexphp uninstall get redirected page ignited uninstall adminpluginsphp ciao,40
MDL-42079,repeating events external calendar appear moodle calendar,reproduce setup publicly shared google calendar add single daily repeating event copy ical link calendars settings calendar address goto calendar import calendar form select calendar url paste url sets user events get events imported message saying event imported goto calendar see single event appearing first day subsequent days,40
MDL-42081,editpdf add default stamp images,need add new default stamp images done barbara mdl zip file,5
MDL-42082,password field appears text plain external database auth plugin form,external database auth plugin fields write config access external database plugins apps password field use filled asterisc something case password field attribute type password text,2
MDL-42085,default enrollment duration applied manually enrolling user enrollment option expanded,issue enrollment duration applied manually enrolling user enrollment option expanded steps replicate course course adminenrollment methodsmanual enrollmentssettings set enable default enrollment duration enrolled users enroll users enrol user result end date applied user enrollment get user enrollment duration applied enrolled users click enrollment options arrow drop menu make changes see default populated enrol user finish enrolling users end date populated,5
MDL-42091,fix background color atto buttons clicked hover,hover backgroundcolor ebebeb backgroundimage radialgradientellipse center ffffff dfdfdf active backgroundcolor dfdfdf backgroundimage radialgradientellipse center ffffff dfdfdf,2
MDL-42097,canchangepassword set false display password form input update,enable web service authentication plugin create new user set auth method try change password error however password change didnt occur canchangepassword set false display password field authentication method doesnt support change display warning message administrator could thinking change password could considered security issue even thought going rare,8
MDL-42098,debugging message shown alternate name fields enabled,alternate name fields used moodle debugging message saying missing fields displayed fullname function altered show debugging message regardless whether alternate fields enabled,8
MDL-42100,bad links capability overview report,steps reproduce click site admin users permissions capability overview select one capabilities select roles click get overview click one role names table header happen sure maybe links adminrolesallowphpmodeoverride actually happens link goes adminrolesoverridephpcontextidroleid gives error noformat cannot override base role capabilities information error debug info error code cannotoverridebaserole stack trace line libsetuplibphp moodleexception thrown line adminrolesoverridephp call printerror noformat,2
MDL-42102,style tinymce toolbars consistently moodle style,gray icons gray background makes icons look washed would somehow improve contrast white background instead please refer mdl style,100
MDL-42110,installing addons causes internal server error,installing addons using functionality described possible files copied moodledata folder moodle installation folder wrong permissions used thus causing internal server error unix linux operating system plugin used plugin unzipped locally ftpd issue occur extensive investigation sources discovered folders copied permission files manually correcting recursively folders files rectifies issue might actual code fix rather improved instructions set permissions moodledata folder folders files ensuring owner group web server,13
MDL-42111,youtube repository video preview cut,using insert moodle media add youtube video youtube repository html editor preview video cut displays narrow vertical strip please see attached screenshot note seems problem formal white boxie brick themes following themes display video preview correctly anomaly arialist binarius formfactor fusion leatherbound magazine steps replicate ensure youtube repository enabled site ensure site theme course theme one affected themes access text editor course assignment label etc click insert moodle media click find upload sound video applet click youtube repository search literally youtube video select desired video click select file review video insert moodle media box affected themes video cut display entire video thumbnail expected result full width video viewable preview window actual result video preview shows narrow vertical strip,8
MDL-42117,drag drop upload resources breaks ajax actions,course teacher editing drag drop file drag drop image section choose create file resource change visibility hidden attempt things resource uploaded hide move etc expected results actions work normal actual result ajax breaks resources hidden icon isnt working cant move resources,13
MDL-42129,create mock filemanager match new toolbar,filemanager look consitent new toolbar atto editpdf tinymce please refer mdl styling details,2
MDL-42130,create mock filepicker match new toolbar,filepicker look consitent new toolbar atto editpdf tinymce filemanager please refer mdl styling details,2
MDL-42131,edit pdf missing requirelogin pages,ajaxphp testgsphp missing requirelogin also suggested petr use require requireonce configphp thirdpartylibsxml plugin lib,1
MDL-42144,improve dynamic loading repository filepicker,discussed mdl couple improvements make dynamic loading infinite scroll repository javascript help improve performance,2
MDL-42147,filepicker aesthetic css issues,standard clean themes picker content goes dialogue height subtle look bottom dialog changing repository obvious clean look good behavior full dialogue height resized following file picker content clean theme header blue upload file url downloader icons big also attached screenshot css glitch top rounded corners initially took screenshot show file picker look object issue easily fixable write different issue,13
MDL-42149,design new icons filemanagerfilepicker svgpng format,design new icons make consistent rest new svg icons,20
MDL-42150,edit pdf ajax error saving pages,errors saving pages errorcoding error detected must fixed programmer php catchable fatal errorstacktrace line libsetuplibphp codingexception thrownn line modassignfeedbackeditpdfclassespageeditorphp call defaulterrorhandlern line modassignfeedbackeditpdfclassespageeditorphp call assignfeedbackeditpdfpageeditoraddannotationn line modassignfeedbackeditpdfajaxphp call assignfeedbackeditpdfpageeditorsetannotationsndebuginfoargument passed assignfeedbackeditpdfpageeditoraddannotation must instance assignfeedbackeditpdfannotation instance stdclass given called dirrootmodassignfeedbackeditpdfclassespageeditorphp line definednerror code codingerrorreproductionlink,1
MDL-42152,import yui,nasty hacks moment aim release,5
MDL-42173,name fields notices registration page,investigating mdl noticed registration page generating notices code need update sql include additional name fields user object line libmoodlelibphp call debugging line loginsignupformphp call fullname line libformslibphp call loginsignupformdefinition line libauthlibphp call moodleformmoodleform line loginsignupphp call authpluginbasesignupform code,8
MDL-42195,bootstrap makes images responsive way disable behaviour via css,changing dimensions image image still display original dimension prevents setting widthheight images atto tinymce broken sorts images moodle bootstrap reverted behaviour make optin stuck bootstrap,13
MDL-42199,random failures testincrementrevisionnumber,servers getting random failures testincrementrevisionnumber number incremented far main goal code guarantee revision numbers incremented sounds like something investigate safe side example ciao,2
MDL-42201,creating course running cron causes error displayed backup report,discussed eloy would fix mdl knowledge issue fix solution create new status backups first created something like waiting first backup rather setting status default error,8
MDL-42206,dont trigger meta enrolment sync course settings change,save course settings enrol instances plugin execute courseupdated function plateform creates huge loads especially enrolmetaplugin dont see function executed course settings page doesnt affect enrolments also meta link source code got comment cohorts plugin maybe wrong copypaste,2
MDL-42207,fix message text formatting,message formatting code lets cleanup area,8
MDL-42208,use unmasking password field auth plugin configs master prevent saving passwords,problem auth config use forms yet guess hack around,5
MDL-42212,lesson module browseable using server files repository,files added activity folder automatically created server filessystemcourse name activity type activity folder contains files added activity doesnt happen adding files lesson activity steps reproduce create new course add forum database quiz lesson activities add images activity using html editor insertedit link insertedit image upload file local computer using file picker activities created images added edit forum description click insertedit imagefind upload image notice folder lesson appear server filessystemcourse,13
MDL-42214,blocking user reading message causes constant popups,think mdl back well happens moodleorg anyway,8
MDL-42217,course actionmenu toggled coursebase setupfor,discussed mdl invocation system new modules added dragdrop actionmenu ideally use system rather,4
MDL-42223,deprecate cfgcachejs favour reusing cfgdebug,result mdl suggested reduce number options relating currently cfgcachejs cfgjsrev cfgdebug proposal remove cfgcachejs cfgdebug debugdeveloper set cfgjsrev,13
MDL-42224,clean messaging email redirection unit tests,problems use cfgnoemailever unit tests badges abusing cfgnoemailever fatal moodleurl attachment error hidden give better warnings tests redirection emails messages rely cfgnoemailever prevention sending messages unit tests,5
MDL-42225,badge recipients page warns additional name fields missing,create badge award badge user see following issue page noformat need update sql include additional name fields user object line libmoodlelibphp call debugging line badgesrendererphp call fullname line liboutputrenderersphp call corebadgesrendererrenderbadgerecipients line badgesrecipientsphp call pluginrendererbaserender noformat,5
MDL-42226,viewing issued badge warns additional name fields missing,create badge award badge user next screen click view issued badge see following warning noformat need update sql include additional name fields user object line libmoodlelibphp call debugging line badgesrendererphp call fullname line liboutputrenderersphp call corebadgesrendererrenderissuedbadge line badgesbadgephp call pluginrendererbaserender noformat,5
MDL-42227,funkiness dragdrop,new course turn editing add section refresh page make sure clean slate drag new section refresh drag new section refresh drag section tries drag section,20
MDL-42235,create outline font colour highlight icons editors,font colour highlight colour grey icon lost white outline icon would helpful,8
MDL-42236,style filemanager match new toolbar,please refer issue mdl mockup,20
MDL-42237,style filepicker match new toolbar,please refer issue mdl mockup,20
MDL-42239,calendar tooltips bad ariacontrols values,course calendar block added events added ariacontrols value points nonexistant chrome accessibility audit points severe nature,5
MDL-42241,url upload courses tool site admin wrong,test site search upload site admin search field get bunch stuff back example upload users points correct however upload courses points url,2
MDL-42243,filter settings regressions,problem support settingsphp filters time keep filtersettingsphp,2
MDL-42269,review new events introduced dev,events supposed change releases need verify following event names standardised event structure tests events events trigger right places correct parameters,40
MDL-42276,automate groups crud actions mdlqa mdlqa mdlqa mdlqa mdlqa,multiple mdlqa checks basic group features wrap single feature issue backported,20
MDL-42280,automate mdlqa mdlqa blocks management,features specified single blocks management feature file parts common probably initial context set shared background section,8
MDL-42285,automate mdlqa teacher delete questions question bank,described mdlqa teacher delete questions question bank,8
MDL-42289,automate mdlqa past chat sessions made available everyone view,described mdlqa past chat sessions made available everyone view,41
MDL-42292,blockversion regression custom lang tool,debug info error column version exist line select version mldoblock name select version mldoblock name array activitymodules error code dmlreadexception stack trace line libdmlmoodledatabasephp dmlreadexception thrown line libdmlpgsqlnativemoodledatabasephp call moodledatabasequeryend line libdmlpgsqlnativemoodledatabasephp call pgsqlnativemoodledatabasequeryend line libdmlmoodledatabasephp call pgsqlnativemoodledatabasegetrecordssql line libdmlmoodledatabasephp call moodledatabasegetrecordsql line libdmlmoodledatabasephp call moodledatabasegetfieldsql line libdmlmoodledatabasephp call moodledatabasegetfieldselect line libadminlibphp call moodledatabasegetfield line admintoolcustomlanglocallibphp call getcomponentversion line admintoolcustomlangindexphp call toolcustomlangutilscheckout,1
MDL-42293,behat upload step able determine proper location admin present url,behat upload step able determine proper location admin present url,5
MDL-42317,tinymce editor overlap blocks new event page calendar clean theme,see attached screenshot thought bug essential first tinymce far right usually overlaps blocks right avoided really wide browser window clean essential,20
MDL-42330,automate mdlqa admin award site badge,mdlqa described admin award site badge,3
MDL-42331,automate mdlqa teacher add allocate course badge,described mdlqa teacher add allocate course badge,3
MDL-42332,automate mdlqa mdlqa badge awarded based activity course completion,described mdlqa mdlqa badge awarded based activity course completion joined feature file using scenarios background section,5
MDL-42339,remove double formatting settitlesetheading codebase,pagesettitle pagesetheading already process contents passed formatstring call type pagesettitleformatstring least pagesetheadingformatstring least context formatstring calls needed match current pagecontext set operations set requirelogin calls passing parameter pagesetcm calls pagesetcontext explicit calls search destroy incorrect uses looking carefully ensuring context always set,13
MDL-42340,long help texts overflow help tooltips,goto course add new badge make sure local site see warning site accessible internet badges issued site cannot verified external backpack services help icon click help icon popup render properly screenshot,2
MDL-42342,alternate name warnings quiz results block,noticed error courseviewphp page quizresults block displayed code need update sql include additional name fields user object line libmoodlelibphp call debugging line blocksquizresultsblockquizresultsphp call fullname line blocksmoodleblockclassphp call blockquizresultsgetcontent line blocksmoodleblockclassphp call blockbaseformattedcontents line libblocklibphp call blockbasegetcontentforoutput line libblocklibphp call blockmanagercreateblockcontents line liboutputrenderersphp call blockmanagerensurecontentcreated line themecleanlayoutcolumnsphp call corerendererstandardheadhtml line liboutputrenderersphp call include line liboutputrenderersphp call corerendererrenderpagelayout line courseviewphp call corerendererheader code,3
MDL-42356,edit pdf stamps uploaded toolbar looks strange,strange line righthand side toolbar uploaded stamps,1
MDL-42360,edit pdf onscreen layout match pdf layout,something took long time get exactly right original plugin see attached screenshots examples errors layout summarise comment border style different gray curved corners black square corners lines thicker onscreen pdf layout seems quite bit comments onscreen comments taller onscreen font size larger,13
MDL-42377,incorrect debugging message backup,backup xml transformer debugging message incorrect says backup xml transformer process arrays plain content always backup xml transformer process arrays plain content,2
MDL-42381,remove unused ole lib pear excel leftovers,see mdl,3
MDL-42386,etag verification stored files never matching,innocent testing mdl discovered etag verification lastmodified verification consequently matching ever see point issue fix etag matching stable branches big impact pages heavily using stored files forum discussions long books long courses labels reviewed rest etag uses code base css yui combo seemed using revision approach affected case recommend review case missed anything,2
MDL-42387,revisit cfgfilelifetime implementation uses,innocent testing mdl discovered cfgfilelifetime used often desirable see point issue consider could using better apply new approach everywhere perhaps may sense move within sendfile functions continue accepting arbitrary lifetimes cfgfilelifetime set takes precedence perhaps takes precedence another settings says force smaller accepted debugging enabled trick decide behavior help sites wanting put longer ttl developers wanting use small values testing observing many places possible set ciao,5
MDL-42390,user name firstlast properly scrubbed,first last name properly scrubbed nonform input display allows content style javascript injections,13
MDL-42392,block content doesnt show content hidden javascript turned,possible unhide block javascript disabled result block hidden peruser preference cannot unhidden user since turned javascript either add show button reloads page unhide content disabled vote latter think try encourage users disable javascript,3
MDL-42393,calendar events blinks,calendar month block hovering quickly dates events tooltips blinking datehovered datehovered never stops moodle demo website exact problem tested multiple firefox versions really disaster firefox windows seems work properly linux box really annoying bug customers keeps complaining thanks advance,13
MDL-42405,editpdf pdf wrong format tcppdf error displayed blank page,previously dialog displayed pdf wrong format blank page attached file bad format,1
MDL-42414,one time random failure testincrementrevisionnumber,followup mdl already integrated tested new random failure reported recently code coredatalibtestcasetestincrementrevisionnumber failed asserting equal greater varlibjenkinsgitrepositoriesmasterlibtestsdatalibtestphp varlibjenkinsgitrepositoriesmasterlibphpunitclassesadvancedtestcasephp code fix assertions using new asserttimecurrent least move time calls early test random second jumps dont happen middle,2
MDL-42421,remove incorrect statement authupgradetxt,mdl commit describing new api incorrectly altered pulled api actually exist branches,2
MDL-42428,update mutilshowconfirmdialog use moodlecorenotification,confirming dobedobedoh confirm dialogues rubrics form quiz completion converted moodledialogue,20
MDL-42429,php notice regarding undefined property displayed editing lesson,add lesson course click edit lesson get php notice notice undefined property stdclassversion varwwwmstoragesmmoodlemodlessonmodformphp line displaying seems global module variable longer stores version check seems really unnecessary know module version going less stated removing,5
MDL-42433,longer able annotate pdfs beta,upgraded dev site moodle beta build longer annotate pdfs see launch pdf link download pdf also tried master site cannot annotate pdfs either understand checkbox annotate pdf removed always present able edit pdfs cannot steps reproduce create assignment one file upload student upload pdf log back teacher click assignment viewgrade submissions click grade assignment pdf downloaded obvious way annotate directly,3
MDL-42438,new emulated simpleyui rollup load css extra modules,need load css following list specified themeyuicombophp extras use everywhere escape attributecore eventcustomcomplex,5
MDL-42440,cannot enable authentication plugins,authentication plugins manage authentication plugin page cannot enabled ones enabled url link ones enabled url link paste change auth plugin name ones working url enable plugins disable link always formatted always work,1
MDL-42442,eliminate standardwhite references libsetuphp,ensure valid theme set issetcfgtheme cfgtheme standardwhite,1
MDL-42461,creating wiki group mode triggers settype warning,visit course groups create wiki set group mode separate groups view wiki get following notice remember call settype groupinfo defaulting paramraw cleaning,5
MDL-42465,beeping user chat causes strict standard warning,visit yoursiteadminsettingsphpsectionmodsettingchat set chat method normal method visit course create chat activity view activity click enter chat click beep name see message obviously vary depending site directory location strict standards creating default object empty value varwwwmstorageimoodlemodchatguiheaderjsusersphp line,3
MDL-42467,deleted database glossary entries rss block,deleted database entries removed rss feed probably glossary didnt check discovered testing mdl,8
MDL-42481,clicking text area fails shift focus,add workshop course expect activities multiple text areas creation form problem add name description open assessment settings area form click text area instructions assessment focus shift instructions text area click button editor toolbar focus shift expected,13
MDL-42493,upgrade current beta memory exhausted problem purging caches,site performing upgrade ccbfb dev july current beta got error code php fatal error allowed memory size bytes exhausted tried allocate bytes cachestoresfilelibphp line php stack trace php main admincliupgradephp php cachehelperpurgeall admincliupgradephp php cachehelperpurgestore cacheclasseshelperphp php cachestorefilepurge cacheclasseshelperphp php glob cachestoresfilelibphp code seems circumstances many cached items purging requires lot memory consider increasing executions upgrade ones alternatively perform purging increasing memory upgrade think former better general covering purge ciao,2
MDL-42496,backport mdl addon installer redirection fix master,finally resolve problem installing missing dependencies,5
MDL-42497,orphaned subplugins missing plugins overview page,probably add new pluginfo subplugins installed via missing plugin,8
MDL-42512,missing filters displayed filters administration,testing mdl discovered missing plugins still displayed list could even enabledisable missing plugin uninstall link didnt work missing plugin filtertags,5
MDL-42525,improve perf corepluginmanagergetplugininfo,need load everything load one plugin type,3
MDL-42541,refactor portfolio queue system prevent usage eventstrigger,portfolio queue system using old eventstrigger order register cron job refactor code get rid usage eventstrigger,20
MDL-42547,bulk users upload values trimmed csv file bulk uploading users,bulk upload csv file users whole emails reason clean contain space end beginning recorded moodle resulting impossibility send email user best approach would strip beginningend spaces email potentially fields,8
MDL-42553,possible uninstall calendar types,install calendar type yoursiteadminpluginsphp notice uninstall calendar type,5
MDL-42575,revert heading option display page resource,discussed putting back heading display option page resource,8
MDL-42585,refine capabilities permit user see assignments user feedbacks without ability grade,often get request provide customized tutor role would capable viewing assignments user feedback assignments within course without able grade users would like new capability added assignment module integrated code way separate ability view assignments feedbacks without able grade new capability could called modassignviewfeedback would affect methods among others modassignlocallibphp assigncanviewgroupsubmission assigncanviewsubmission,20
MDL-42588,add option scorm setting display hide activity name,discussion mdl allowing option display hide activity name currently theres option scorm option could used prevent duplication heading display page mentioned discussion also occurs draw back implementing possibility losing page hierarchy level heading user screen reader assistive technology use header levels page structure navigate web page also created forum discussion get feedback community,5
MDL-42597,new maintenance mode countdown counts instead,enable new maintenance mode countdown sudo apache php adminclimaintenancephp enablelater countdown messagebox top every moodle page maintenance mode enabled unfortunately message message box counts instead last minute maintenance mode activation rather confusing message saying site switching maintenance mode minutes would like propose add minutes liboutputrenderersphp function maintenancewarning solve cosmetic issue,13
MDL-42612,add russian ruble list paypal currencies,russian ruble rub,1
MDL-42682,fix display alignment content forum discussion clean theme,mobile device width discussion list wider screen discussion page display options moving discussion options left alignment instead right alignment attaching screenshots,3
MDL-42748,help dialogue longer handles long help texts,noticed working mdl contents help dialogue gets long content truncated presumably scrollbar something,3
MDL-42752,disabled icons file picker still get focus resulting read screen readers,tabbing icons filepicker focus ones disabled results screen reader reading user even though shouldnt additional part issue would good look alttitle attribute pairing icons see way improve also strings used tooltips escaped using yhtmlescape,20
MDL-42767,notes deleted courses causes error,note added user course level users notes page course deleted error results notes page deleted course found steps replicate enable user notes site browse list users user enrolled class navigation menu users choose notes one courses choose add new note add note leaving course context save delete course added note back users note page find data record database table course information error debug info select course array error code invalidrecord stack trace line libdmlmoodledatabasephp dmlmissingrecordexception thrown line libdmlmoodledatabasephp call moodledatabasegetrecordselect line notesindexphp call moodledatabasegetrecord,13
MDL-42797,guest access displays exception error right upgrade process,trivial error impact low amount people install login admin set admin user profile done already logout upgrade web connect admin guest failed soon click guest button see attached errors connected admin finish validate upgrade settings guest access back working,2
MDL-42801,drag drop upload resources doesnt add action icons correctly,steps reproduce course turn editing drag drop file move editing icons displayed action menu added next line menu width less text overflow,5
MDL-42834,deprecate login,opinion time deprecated removed login config setting sealed potential leak removed mahara three years ago two primary reasons broke ajax login times http link present page moodle dont ajax login mitigated http issue always setting wwwroot current schema however would really super nice could ajax login dont feel reasons prevented forced use throughout site strong used hardware performance far better five years ago proven easy steal sessions nonssl things longer theoretical even hard ssl far widespread already load additional content css image ssl actual page content longer issues thirdparty plugins supporting ssl youtube vimeo etc like propose drop support login documentation changes,40
