issuekey,title,description,storypoint
BAM-6247,scheduled backups written bamboo installation directory,bamboo writes scheduled backups bambooinstall directory location started instead bamboohomeexport directory,1
BAM-6251,allow admins shutdown instances connected bamboo,reports bamboo leaves orphaned elastic instances detached ebs volumes add functionality allow admins viewshutdown instances currently connected bamboo,2
BAM-6293,live job result summary rest lookup buildable,causes page devoid useful content,2
BAM-6313,test sasl support bundled svnkit,version svnkit bundle bamboo doesnt sasl support noformatamyerserdingersvnkit jar svnkitjar grep sasl amyerserdingersvnkit noformat download website newer version apparently older ones noformat amyerserdingersvnkit jar svnkitjar grep sasl orgtmatesoftsvncoreinternaliosvnsaslsvnsaslauthenticatorsvncallbackhandlerclass orgtmatesoftsvncoreinternaliosvnsaslsvnsaslauthenticatorclass orgtmatesoftsvncoreinternaliosvnsaslsaslinputstreamclass orgtmatesoftsvncoreinternaliosvnsaslsasloutputstreamclass amyerserdingersvnkit noformat technical reason dont bundle support sasl authentication,2
BAM-6501,ensure dependencies work chains,functional tests validation description chains plans list,3
BAM-6529,system variables work source repository,try use system envirenment variables repository url get error valid subversion repository think system property replaced,2
BAM-6551,servlet api broken,nosuchmethoderror javaxservletservletcontextgetcontextpathljavalangstring installing javamelody plugin issue based initial issue submitted steps reproduce download javamelody plugin copy jar webappwebinflib folder start bamboo tail bamboo log file bamboo logs show stack trace javamelody installed bamboo error qtp defaultservletmodulemanager unable create filter comatlassianpluginservletutillazyloadedreferenceinitializationexception javalangnosuchmethoderror javaxservletservletcontextgetcontextpathljavalangstring comatlassianpluginservletutillazyloadedreferencegetlazyloadedreferencejava comatlassianpluginservletdefaultservletmodulemanagergetfilterdefaultservletmodulemanagerjava comatlassianpluginservletdefaultservletmodulemanagergetfiltersdefaultservletmodulemanagerjava comatlassianpluginservletfilterservletfiltermodulecontainerfilterdofilterservletfiltermodulecontainerfilterjava comatlassianpluginservletfilterservletfiltermodulecontainerfilterdofilterservletfiltermodulecontainerfilterjava orgmortbayjettyservletservlethandlercachedchaindofilterservlethandlerjava orgspringframeworkwebfiltercharacterencodingfilterdofilterinternalcharacterencodingfilterjava orgspringframeworkwebfilteronceperrequestfilterdofilteronceperrequestfilterjava orgmortbayjettyservletservlethandlercachedchaindofilterservlethandlerjava orgmortbayjettyservletservlethandlerhandleservlethandlerjava orgmortbayjettysecuritysecurityhandlerhandlesecurityhandlerjava orgmortbayjettyservletsessionhandlerhandlesessionhandlerjava orgmortbayjettyhandlercontexthandlerhandlecontexthandlerjava orgmortbayjettywebappwebappcontexthandlewebappcontextjava orgmortbayjettyhandlerhandlerwrapperhandlehandlerwrapperjava orgmortbayjettyserverhandleserverjava orgmortbayjetty orgmortbayjetty orgmortbayjetty orgmortbayjetty orgmortbayjetty orgmortbayjettybiosocketconnectorconnectionrunsocketconnectorjava orgmortbaythreadqueuedthreadpoolpoolthreadrunqueuedthreadpooljava caused javalangnosuchmethoderror javaxservletservletcontextgetcontextpathljavalangstring netbulljavamelodyparametersgetcontextpathparametersjava netbulljavamelodymonitoringfilterinitmonitoringfilterjava comatlassianpluginservletfilterdelegatingpluginfilterinitdelegatingpluginfilterjava comatlassianpluginservletdefaultservletmodulemanagerlazyloadedfilterreferencecreatedefaultservletmodulemanagerjava comatlassianpluginservletdefaultservletmodulemanagerlazyloadedfilterreferencecreatedefaultservletmodulemanagerjava comatlassianpluginservletutillazyloadedreferencecalllazyloadedreferencejava javautilconcurrentfuturetasksyncinnerrununknown source javautilconcurrentfuturetaskrununknown source comatlassianpluginservletutillazyloadedreferencegetlazyloadedreferencejava analysis servletcontextgetcontextpath method called javamelody plugin servlet api version fact method called bamboo build jetty implies servletcontextgetmajorversion returned servletcontextgetminorversion returned method call plugin throws javalangnosuchmethoderror javaxservletservletcontextgetcontextpathljavalangstring even method supposed exists servlet api issue implies setup plugin bamboo build jetty servlet api broken somehow method must exists probably related fact servletapijar servletapijar bamboowebappwebinflib workaround following workaround tested success stop bamboo server backup delete file bamboowebappwebinflibservletapijar bamboo setup keep servletapijar restart bamboo server install javamelody plugin thanks anyway great plugin architecture javamelody plugin goal monitor jira confluence bamboo servers,1
BAM-6714,allow import maven restricted administrators,differentiate system administrators administrators studio system administrators atlassian contegix administrators may customers told groups roughly map notion administrators studio system administrators restricted administrators studio administrators bamboo customer allowed perform certain administration tasks studios bamboo amongst configure build expiry buildexpiryaction actions define interceptor ref thus use defaultstack defaultinterceptorref xworkxml defaultstack contains far see one interceptor authorisation permissioncheck comatlassianbamboosecurityacegiinterceptwebwebworksecurityinterceptorproxy interceptor delegates extension acegis orgacegisecurityinterceptabstractsecurityinterceptor comatlassianbamboosecurityacegiinterceptwebwebworksecurityinterceptor abstractsecurityinterceptor configured check amongst things principals trying access comatlassianbamboowwawarepermissionsglobaladminsecurityaware instances possess one authorities wwadminwwrestrictedadminglobalread applicationcontextacegisecurityxml administrative actions currently configured studio accessible restricted administrators studio administrators implement interface thus allowed access action current task allow customers create build plans poms action importmavenplan comatlassianbamboowwactionsadminimportmavenplancheckoutpomaction uses different interceptor stack buildconfig globaladminstackalwaysvalidate regarding permissions far see webworksecurityinterceptor still used due globaladminstackalwaysvalidate basicadminstackprevalidate permissioncheck principal checked authorities wwreadglobalread due instance comatlassianbamboowwawarepermissionsglobalreadsecurityaware bambooactionsupport see screenshot restricted administrators pass test however second permission check applied configuration globaladminstackalwaysvalidate basicadminstackprevalidate globaladmin comatlassianbamboowwinterceptorsglobaladmininterceptor interceptor uses comatlassianbamboosecurityacegiaclshibernatemutableaclserviceimpl order check principal administration permission restrictedadministration instead request change configuration importmavenplan action order allow used restricted administrators one way would use default stack implement globaladminsecurityaware havent checked implications would regarding interceptor configuration thx help,1
BAM-6747,cannot create entry authors table running build mercurial repository,dont forget clean authors table reproduce sample log noformat error bamdefault agentagentpoolthread buildagentcontrollerimpl unknown exception occurred default agent agent attempt recover normal operation javalangruntimeexception javalangexception could save build results buildresults ranmaindefault data could inconsistent state comatlassianbamboovbuildagentlocalbuildresultprocessorprocessbuildresultlocalbuildresultprocessorjava comatlassianbamboovbuildagentbuildagentcontrollerimplwaitandperformbuildbuildagentcontrollerimpljava comatlassianbamboovbuildagentdefaultbuildagentrundefaultbuildagentjava comatlassianbamboobuildpipelineconcurrentnamedthreadfactoryrunnamedthreadfactoryjava javalangthreadrunthreadjava caused javalangexception could save build results buildresults ranmaindefault data could inconsistent state comatlassianbamboovbuildagentbuildresultssummarypersisterimplsavebuildbuildresultssummarypersisterimpljava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokenativemethodaccessorimpljava sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava orgspringframeworkaopsupportaoputilsinvokejoinpointusingreflectionaoputilsjava orgspringframeworkaopframeworkreflectivemethodinvocationinvokejoinpointreflectivemethodinvocationjava orgspringframeworkaopframeworkreflectivemethodinvocationproceedreflectivemethodinvocationjava orgspringframeworktransactioninterceptortransactioninterceptorinvoketransactioninterceptorjava orgspringframeworkaopframeworkreflectivemethodinvocationproceedreflectivemethodinvocationjava orgspringframeworkaopframeworkjdkdynamicaopproxyinvokejdkdynamicaopproxyjava proxysavebuildunknown source comatlassianbamboovbuildagentlocalbuildresultprocessorprocessbuildresultlocalbuildresultprocessorjava caused javalangruntimeexception authorcreatorservice must called within existing transaction comatlassianbambooutilsbamboovalidatenotinsidetransactionbamboovalidatejava comatlassianbambooauthorauthorcreatorserviceimplcreateauthorifmissingauthorcreatorserviceimpljava comatlassianbambooauthorauthorcreatorserviceimplcreatemissingauthorsauthorcreatorserviceimpljava comatlassianbamboovbuildagentbuildresultssummarypersisterimplsavebuildbuildresultssummarypersisterimpljava noformat,2
BAM-6749,comment tooltip show text comment anymore jbac,put mouse comment icon used able view content comment withour click take comments tab build gets shortened able see commenter comments date see screenshot marking bug critical extremely annoying browse build comments clicking wait page load taken plan view reload finish reading comment,1
BAM-6755,importexport login failure info broken,error occurs importing tardigrade export exporttardigradeserverzip caused orgspringframeworkormhibernatehibernatesystemexception notnull property references null transient value comatlassianbamboouserlogininformationimplusername nested exception netsfhibernatepropertyvalueexception notnull property references null transient value comatlassianbamboouserlogininformationimplusername orgspringframeworkormhibernatesessionfactoryutilsconverthibernateaccessexceptionsessionfactoryutilsjava orgspringframeworkormhibernatehibernateaccessorconverthibernateaccessexceptionhibernateaccessorjava orgspringframeworkormhibernatehibernatetemplateexecutehibernatetemplatejava orgspringframeworkormhibernatehibernatetemplatesaveorupdatehibernatetemplatejava comatlassianhibernatehibernateobjectdaosaverawhibernateobjectdaojava comatlassianhibernatehibernateobjectdaosavehibernateobjectdaojava comatlassianbamboouserlogininformationhibernatedaosavelogininformationhibernatedaojava comatlassianbamboouserlogininformationmanagerimplinjectlogininformationlogininformationmanagerimpljava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokenativemethodaccessorimpljava sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava orgspringframeworkaopsupportaoputilsinvokejoinpointusingreflectionaoputilsjava orgspringframeworkaopframeworkreflectivemethodinvocationinvokejoinpointreflectivemethodinvocationjava orgspringframeworkaopframeworkreflectivemethodinvocationproceedreflectivemethodinvocationjava orgspringframeworktransactioninterceptortransactioninterceptorinvoketransactioninterceptorjava orgspringframeworkaopframeworkreflectivemethodinvocationproceedreflectivemethodinvocationjava orgspringframeworkaopframeworkjdkdynamicaopproxyinvokejdkdynamicaopproxyjava proxyinjectlogininformationunknown source comatlassianbamboomigrationstreamlogininformationmapperafterimportlistitemlogininformationmapperjava comatlassianbamboomigrationstreamlogininformationmapperafterimportlistitemlogininformationmapperjava comatlassianbamboomigrationbamboostaxlistimportstrategyimportlistitemxmlbamboostaxlistimportstrategyjava comatlassianbamboomigrationbamboostaxlistimportstrategyaccessbamboostaxlistimportstrategyjava comatlassianbamboomigrationbamboostaxlistimportstrategyimportlistitemsbamboostaxlistimportstrategyjava comatlassianbamboomigrationbamboostaxlistimportstrategyimportlistxmlbamboostaxlistimportstrategyjava,1
BAM-6757,changeset detection totally wrong,build triggered right time since change lists loads changes none even branch real diffs code log abeedecfbcdffedcaeccfcdbabdfabaeca changeset abe branch parent beaba user seb ruiz sruizatlassiancom date wed jul files srcjavacomcenquafisheyewebwatchjava description none fix npe comparing invalid watches changeset aeccfcd branch tag tip parent abe user matthew watson mwatsonatlassiancom date tue sep files srctestscomcenquafisheyelicenselicenseteststringsjava description none upgrade license keys tests code note first commit build second commit triggered build note builds trigger correctly changes made branch list changes almost always rubbish,2
BAM-6765,inline importer causes upgrade tasks fail,import either via setup wizard checking checkbox restart bamboo admin section upgrades run within thread action therefore maintain session object via sessioninviewfilter thingy every upgrade task causes nasty exceptions tasks assume clean slate work need make upgrades run separate thread overarching session available make action thread hang around waiting thread finish attached export reproduces problem,3
BAM-6785,delete image configuration used instance scheduling,info qtp localagentmanagerimpl attempting remove build agent warn qtp jdbcexceptionreporter sql error sqlstate null error qtp jdbcexceptionreporter batch entry delete elasticimage elasticimageid aborted call getnextexception see cause warn qtp jdbcexceptionreporter sql error sqlstate error qtp jdbcexceptionreporter error update delete table elasticimage violates foreign key constraint fkcbefb table elasticschedule detail key elasticimageid still referenced table elasticschedule warn qtp jdbcexceptionreporter sql error sqlstate null error qtp jdbcexceptionreporter batch entry delete elasticimage elasticimageid aborted call getnextexception see cause warn qtp jdbcexceptionreporter sql error sqlstate error qtp jdbcexceptionreporter error update delete table elasticimage violates foreign key constraint fkcbefb table elasticschedule detail key elasticimageid still referenced table elasticschedule error qtp sessionimpl could synchronize database state session,2
BAM-6823,edit project name job level,sure intentional feel strange,1
BAM-6829,move plans show jobs,currently lists subplans page kind stupid reason havent fixed interfaces defaultproject object outdated need review dont want add mess,1
BAM-6832,upgrade aspectj,solve well need update groupid add block old groupid,2
BAM-6855,make sure errors properly added plan log,currently throw repositoryexceptions errors esp authentication failure explicitly added log user sees blocker happens change detection phase log visible moment difficult test,1
BAM-6872,ajsconglomeratecookie gets big web servers report http error,administrator edits plans ajsconglomeratecookie stores history however bamboo resetting cookie value often enough avoid getting big causes webapp server report http error,2
BAM-6901,bamboo upgrade process fails windows,bamboo installed windows machine tried install without manually uninstalling previous version installer found previous version uninstalled installed new one tried run bamboo failed saying duplicated plugins found indeed webinflib directory plenty duplicated jars different versions,2
BAM-6909,wallboard redesign,wallboard looks dated inline jira wallboards weve presented atlassian summit,1
BAM-6912,changing builder type cloning adds multiple builder requirements,cloning plan change builder type ant maven bamboo adds ant maven requirement plan ideally bamboo detect builder changed set requirement maven ant next screen,2
BAM-6957,jobchain name duplication throws exception,project name aaaa chain name aaaa one instance tried update existing job name aaaa got validation error theoretically able name plan like shouldnt attempt reproduce behaviour tried create new job name aaaa submitted successfully however get whole bunch exceptions code error qtp fiveohoh exception thrown orgspringframeworkdaoincorrectresultsizedataaccessexception query return unique result orgspringframeworkormhibernatesessionfactoryutilsconverthibernateaccessexceptionsessionfactoryutilsjava orgspringframeworkormhibernatehibernateaccessorconverthibernateaccessexceptionhibernateaccessorjava orgspringframeworkormhibernatehibernatetemplateexecutehibernatetemplatejava orgspringframeworkormhibernatehibernatetemplateexecutehibernatetemplatejava comatlassianbambooplanplanhibernatedaogetplanbynameplanhibernatedaojava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokenativemethodaccessorimpljava sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava code getplanbyname method looks project name plan name build table hence return chain job need either prevent people creating jobs name plan though behaves opposite handle keys fix getplanbyname method use cases die duplication,2
BAM-6969,variablesubstitutionbean cannot used plugins,plugin requires variable substitution via variablesubstitutionbean plugin vsb exposed plugins discovered emails exchanged regarding well mark chai vsb prototype scoped bean cant made available osgi sure prototype access adminconfigmanager doesnt seem cache anything bamboo building source could try switch prototype flag application context definition pluginavailabletrue see works jonathan doklovic response updated applicationcontextcommonxml inside bambooagentcore within container amps uses removed prototype scope added pluginsavailabletrue effect run plugin vsb still get injected action,3
BAM-7010,allow import plans maven poms stored mercurial repositories,currently bamboo allows box import pomxml cvsperforcesubversion mercurial support place mercurial added list repositories available plan import,5
BAM-7024,apparent deadlock axis,one builds hang point running functional test bamboo looks like might deadlock within bamboo totally obvious whats going attaching log thread dump end,2
BAM-7048,reports tests dont data points,issue reported,8
BAM-7058,hide file filter pattern options configuraing job repository,options used change detection configurable job level,1
BAM-7059,quiet period max retries hidden jobs,relates change detection,1
BAM-7081,invalid build log artifact url rest reponse,serverrestapilatestbuildbuildexpandartifactsartifact returns url build log exist response chain,1
BAM-7200,add admin action blow away mercurial cache directories,currently change repo url cache effectively orphaned cant cleared plan view,5
BAM-7218,maven builder,would nice would possibility add maven maven builder want build maven choose maven maven builder thats nice regards florian,1
BAM-7228,stop build dashboard multiple builds redirects plan page,stopping single build dashboard happens async stay dashboard multiple builds running get dialog confirming deletion get redirected plan page return dashboard instead,1
BAM-7231,errors showing result summary page,jobresulterror showing job chain summary page chain result job result page results built,1
BAM-7236,bulk actions wizard sorting issues,secondthirdfourth step bulk action chains grouped top jobs grouped bottom jobs grouped underneath respective chain,1
BAM-7237,bulk action change svn info indicate job inheriting parents,still able bulk edit jobs something new preview list showing existing config show either inheriting information parent still show url brackets next show inherited,1
BAM-7260,mercurial instantly triggering another build right initial build,creating new plan enabled triggers initial build mercurial plugin instantly trigger another build configured poll repository changes thinks last revision null reproduce create plan using valid mercurial repository enable creation set poll repository changes example wait till first build initial finishes instantly second build triggered showing changesets repository root expected build wont triggered new commits pushed repository,1
BAM-7291,web repository isnt validating configuring plan,giles gaskell bamboo dev chatroom quote btw interest docs configuring common repository configuration options existing plan job able select option mercurial web repository web repository field plan however option available configuring equivalent field job reason bug anyone answer mercurial web repository option available configuring job whereas plan aha see issue youre configuring plan web repository field appear validating selected repository mercurial web repository option appears matter repository type select quote chai quote okay sounds like bug quote giles quote yeah thought fyi job configuration page appears working okay regard quote worth investigating maybe mercurial web repository issue maybe,1
BAM-7299,systempath systemallusersprofile variables replaced,builder argument uses systemallusersprofile replaced allusersprofile environment variable also add extra paths default path environment variable using following noformat pathsystempathtoolsbin noformat systempath variable also replaced,2
BAM-7316,mail server cant get smtp jndi values server tested saving,mail server tested test button clicked saved save button clicked following stack reported noformat version build build date nov systemerrorrequestinformation request url scheme http server domain port uri adminsavemailserveraction context path servlet path adminsavemailserveraction path info query string stack trace javalangnullpointerexception name null javalangenumvalueofunknown source comatlassianbamboowwactionsadminmailconfiguremailservermailsettingvalueofconfiguremailserverjava comatlassianbamboowwactionsadminmailconfiguremailservervalidateconfiguremailserverjava comopensymphonyxworkinterceptordefaultworkflowinterceptordointerceptdefaultworkflowinterceptorjava comatlassianbamboowwinterceptorsbambooworkflowinterceptordointerceptbambooworkflowinterceptorjava comopensymphonyxworkinterceptormethodfilterinterceptorinterceptmethodfilterinterceptorjava comopensymphonyxworkdefaultactioninvocationinvokedefaultactioninvocationjava comopensymphonyxworkvalidatorvalidationinterceptordointerceptvalidationinterceptorjava comatlassianbamboowwinterceptorsbamboovalidationinterceptordointerceptbamboovalidationinterceptorjava comopensymphonyxworkinterceptormethodfilterinterceptorinterceptmethodfilterinterceptorjava comopensymphonyxworkdefaultactioninvocationinvokedefaultactioninvocationjava comatlassianbamboowwinterceptorsjsonvalidationinterceptorinterceptjsonvalidationinterceptorjava comopensymphonyxworkdefaultactioninvocationinvokedefaultactioninvocationjava comopensymphonyxworkinterceptoraroundinterceptorinterceptaroundinterceptorjava comopensymphonyxworkdefaultactioninvocationinvokedefaultactioninvocationjava comopensymphonyxworkinterceptoraroundinterceptorinterceptaroundinterceptorjava comopensymphonyxworkdefaultactioninvocationinvokedefaultactioninvocationjava comopensymphonyxworkinterceptoraroundinterceptorinterceptaroundinterceptorjava comopensymphonyxworkdefaultactioninvocationinvokedefaultactioninvocationjava comopensymphonywebworkinterceptorfileuploadinterceptorinterceptfileuploadinterceptorjava comopensymphonyxworkdefaultactioninvocationinvokedefaultactioninvocationjava comopensymphonyxworkinterceptoraroundinterceptorinterceptaroundinterceptorjava comopensymphonyxworkdefaultactioninvocationinvokedefaultactioninvocationjava comopensymphonyxworkinterceptoraroundinterceptorinterceptaroundinterceptorjava comopensymphonyxworkdefaultactioninvocationinvokedefaultactioninvocationjava comopensymphonyxworkinterceptoraroundinterceptorinterceptaroundinterceptorjava comopensymphonyxworkdefaultactioninvocationinvokedefaultactioninvocationjava comopensymphonyxworkinterceptorininterceptorinterceptininterceptorjava comopensymphonyxworkdefaultactioninvocationinvokedefaultactioninvocationjava comopensymphonyxworkinterceptoraroundinterceptorinterceptaroundinterceptorjava comopensymphonyxworkdefaultactioninvocationinvokedefaultactioninvocationjava comatlassianbamboowwinterceptorsglobaladmininterceptorinterceptglobaladmininterceptorjava comopensymphonyxworkdefaultactioninvocationinvokedefaultactioninvocationjava comatlassianbamboosecurityacegiinterceptwebwebworksecurityinterceptorinterceptwebworksecurityinterceptorjava comatlassianbamboosecurityacegiinterceptwebwebworksecurityinterceptorproxyinterceptwebworksecurityinterceptorproxyjava comopensymphonyxworkdefaultactioninvocationinvokedefaultactioninvocationjava comatlassianbamboowwinterceptorspaginationawareinterceptorinterceptpaginationawareinterceptorjava comopensymphonyxworkdefaultactioninvocationinvokedefaultactioninvocationjava comatlassianbamboowwinterceptorsstatisticsawareinterceptorinterceptstatisticsawareinterceptorjava comopensymphonyxworkdefaultactioninvocationinvokedefaultactioninvocationjava comatlassianbamboowwinterceptorsresultslistawareinterceptorinterceptresultslistawareinterceptorjava comopensymphonyxworkdefaultactioninvocationinvokedefaultactioninvocationjava comatlassianbamboowwinterceptorsbuildresultssummaryawareinteceptorinterceptbuildresultssummaryawareinteceptorjava comopensymphonyxworkdefaultactioninvocationinvokedefaultactioninvocationjava comatlassianbamboowwinterceptorsresultssummaryawareinteceptorinterceptresultssummaryawareinteceptorjava comopensymphonyxworkdefaultactioninvocationinvokedefaultactioninvocationjava comatlassianbamboowwinterceptorschainawareinterceptorinterceptchainawareinterceptorjava comopensymphonyxworkdefaultactioninvocationinvokedefaultactioninvocationjava comatlassianbamboowwinterceptorsplanawareinterceptorinterceptplanawareinterceptorjava comopensymphonyxworkdefaultactioninvocationinvokedefaultactioninvocationjava comopensymphonyxworkinterceptoraroundinterceptorinterceptaroundinterceptorjava comopensymphonyxworkdefaultactioninvocationinvokedefaultactioninvocationjava comopensymphonyxworkinterceptoraroundinterceptorinterceptaroundinterceptorjava comopensymphonyxworkdefaultactioninvocationinvokedefaultactioninvocationjava comopensymphonyxworkinterceptoraroundinterceptorinterceptaroundinterceptorjava comopensymphonyxworkdefaultactioninvocationinvokedefaultactioninvocationjava comopensymphonyxworkinterceptorexceptionmappinginterceptorinterceptexceptionmappinginterceptorjava comopensymphonyxworkdefaultactioninvocationinvokedefaultactioninvocationjava comopensymphonyxworkdefaultactionproxyexecutedefaultactionproxyjava comopensymphonywebworkdispatcherdispatcherutilsserviceactiondispatcherutilsjava comopensymphonywebworkdispatcherfilterdispatcherdofilterfilterdispatcherjava comatlassianbamboowwbamboofilterdispatcherdofilterbamboofilterdispatcherjava orgmortbayjettyservletservlethandlercachedchaindofilterservlethandlerjava comatlassianpluginservletfilteriteratingfilterchaindofilteriteratingfilterchainjava comatlassianpluginservletfilterservletfiltermodulecontainerfilterdofilterservletfiltermodulecontainerfilterjava comatlassianpluginservletfilterservletfiltermodulecontainerfilterdofilterservletfiltermodulecontainerfilterjava orgmortbayjettyservletservlethandlercachedchaindofilterservlethandlerjava comopensymphonymodulesitemeshfilterpagefilterparsepagepagefilterjava comopensymphonymodulesitemeshfilterpagefilterdofilterpagefilterjava orgmortbayjettyservletservlethandlercachedchaindofilterservlethandlerjava comopensymphonywebworkdispatcheractioncontextcleanupdofilteractioncontextcleanupjava orgmortbayjettyservletservlethandlercachedchaindofilterservlethandlerjava comatlassianpluginservletfilteriteratingfilterchaindofilteriteratingfilterchainjava comatlassianpluginservletfilterservletfiltermodulecontainerfilterdofilterservletfiltermodulecontainerfilterjava comatlassianpluginservletfilterservletfiltermodulecontainerfilterdofilterservletfiltermodulecontainerfilterjava orgmortbayjettyservletservlethandlercachedchaindofilterservlethandlerjava comatlassianbamboofilteraccesslogfilterdofilteraccesslogfilterjava orgmortbayjettyservletservlethandlercachedchaindofilterservlethandlerjava orgacegisecurityutilfilterchainproxyvirtualfilterchaindofilterfilterchainproxyjava orgacegisecurityprovidersanonymousanonymousprocessingfilterdofilteranonymousprocessingfilterjava orgacegisecurityutilfilterchainproxyvirtualfilterchaindofilterfilterchainproxyjava comatlassianbamboofilterseraphloginfilterdofilterseraphloginfilterjava orgacegisecurityutilfilterchainproxyvirtualfilterchaindofilterfilterchainproxyjava orgacegisecurityutilfilterchainproxydofilterfilterchainproxyjava orgacegisecurityutilfiltertobeanproxydofilterfiltertobeanproxyjava comatlassianbamboofilterbambooacegiproxyfilterdofilterbambooacegiproxyfilterjava orgmortbayjettyservletservlethandlercachedchaindofilterservlethandlerjava comatlassianbamboofilterlicensefilterdofilterlicensefilterjava comatlassiancorefiltersabstract orgmortbayjettyservletservlethandlercachedchaindofilterservlethandlerjava comatlassianjohnsonfiltersabstractjohnsonfilterdofilterabstractjohnsonfilterjava orgmortbayjettyservletservlethandlercachedchaindofilterservlethandlerjava comatlassianseraphfiltersecurityfilterdofiltersecurityfilterjava orgmortbayjettyservletservlethandlercachedchaindofilterservlethandlerjava comatlassianseraphfilterbaseloginfilterdofilterbaseloginfilterjava orgmortbayjettyservletservlethandlercachedchaindofilterservlethandlerjava comatlassianpluginservletfilteriteratingfilterchaindofilteriteratingfilterchainjava comatlassianpluginservletfilterdelegatingpluginfilterdofilterdelegatingpluginfilterjava comatlassianoauthserviceproviderinternalservletoauthfilterdofilteroauthfilterjava comatlassianpluginservletfilterdelegatingpluginfilterdofilterdelegatingpluginfilterjava comatlassianpluginservletfilteriteratingfilterchaindofilteriteratingfilterchainjava comatlassianpluginservletfilterservletfiltermodulecontainerfilterdofilterservletfiltermodulecontainerfilterjava comatlassianpluginservletfilterservletfiltermodulecontainerfilterdofilterservletfiltermodulecontainerfilterjava orgmortbayjettyservletservlethandlercachedchaindofilterservlethandlerjava orgspringframeworkormhibernatesupportopensessioninviewfilterdofilterinternalopensessioninviewfilterjava comatlassianbamboopersistencebamboosessioninviewfilterdofilterinternalbamboosessioninviewfilterjava orgspringframeworkwebfilteronceperrequestfilterdofilteronceperrequestfilterjava orgmortbayjettyservletservlethandlercachedchaindofilterservlethandlerjava complanetjservletfiltercompressioncompressingfilterhandledofiltercompressingfilterjava complanetjservletfiltercompressioncompressingfilterdofiltercompressingfilterjava comatlassianbamboofiltercompressingfilterdofiltercompressingfilterjava orgmortbayjettyservletservlethandlercachedchaindofilterservlethandlerjava comatlassianbamboofilterrequestcachethreadlocalfilterdofilterrequestcachethreadlocalfilterjava orgmortbayjettyservletservlethandlercachedchaindofilterservlethandlerjava comatlassianpluginservletfilteriteratingfilterchaindofilteriteratingfilterchainjava comatlassianpluginservletfilterservletfiltermodulecontainerfilterdofilterservletfiltermodulecontainerfilterjava comatlassianpluginservletfilterservletfiltermodulecontainerfilterdofilterservletfiltermodulecontainerfilterjava orgmortbayjettyservletservlethandlercachedchaindofilterservlethandlerjava orgspringframeworkwebfiltercharacterencodingfilterdofilterinternalcharacterencodingfilterjava orgspringframeworkwebfilteronceperrequestfilterdofilteronceperrequestfilterjava orgmortbayjettyservletservlethandlercachedchaindofilterservlethandlerjava orgmortbayjettyservletservlethandlerhandleservlethandlerjava orgmortbayjettysecuritysecurityhandlerhandlesecurityhandlerjava orgmortbayjettyservletsessionhandlerhandlesessionhandlerjava orgmortbayjettyhandlercontexthandlerhandlecontexthandlerjava orgmortbayjettywebappwebappcontexthandlewebappcontextjava orgmortbayjettyhandlerhandlerwrapperhandlehandlerwrapperjava orgmortbayjettyserverhandleserverjava orgmortbayjetty orgmortbayjetty orgmortbayjetty orgmortbayjetty orgmortbayjetty orgmortbayjettybiosocketconnectorconnectionrunsocketconnectorjava orgmortbaythreadqueuedthreadpoolpoolthreadrunqueuedthreadpooljava noformat,1
BAM-7360,git repo work gitosis,bamboo user plan configuration pass ssh keyfile passphrase jgit talk remote repository correctly,2
BAM-7365,remove delayed changeset detection mercurial,use mercurial repository choose delay changeste detection option unknown changes listed changes tab however complete build placeholder changes swapped real changesets occuring colorrededit remove functionality mercurial repository see comments belowcolor,1
BAM-7366,manualbuildtriggerreasongetusername returns null,ive trying artifactory bamboo plugin plugin currently fails null pointer exception caused manualbuildtriggerreasongetusername returning null ive filed bug report suggested workaround jfrog think root cause probably bamboo bug,2
BAM-7368,confirmfix plan navigation configuration,get taken moving plan job within configuration pages currently works like equivalent tab take tab moving chain equiv takes stages tab moving job equiv take whatever tab saved cookie alternatives replace always taking builder tab job replace take planjob details page replace also take cookied page replace always take cookied page,2
BAM-7404,ensure tabs plans jobs consistent,result summary section ensure tabs common plans jobs order configuration ensure tabs common plans jobs name source repository,2
BAM-7408,decimalpoint missing clover integration,showing clover code coverage summary page coverage multiplied may feature see attached screenshot opening clover artifact coverage,1
BAM-7410,mercurial quiet period,mercurial missing quiet period support bam,2
