issuekey,title,description,storypoint
APSTUD-4847,investigate formatting warnings jslint,formatting warnings iddescriptiondetailsjslint optionjshint option colorgreenexpectedacolor expected json mode string doesnt use double quotes expects also relates unexpected spaces whitees trailing colorgreenexpectedaatbccolor expected column column related indentation level checks indent level matches expectations based setting default white trailing colorgreenexpectedspaceabcolor expected exactly one space white trailing missingspaceab missing space colorgreenmixedcolor mixed spaces tabs looks mixed spaces tabs leading indents smarttabs toolong line long checks lines exceeding given max lengthcolumn count option value maxlen default unexpectedspaceab unexpected space,13
APSTUD-4848,investigate jshintspecific warnings,formatting warnings iddescriptiondetailsjshint option nonew eqnull globalstrict lastsemic laxbreak laxcomma multistring onecase regexdash validthis,20
APSTUD-4850,remove deprecated references scriptingactivatorlogerror,replaced individual logerror calls plugins calls ideloglogerror deprecated original calls still remain scriptingactivator plugin,3
APSTUD-4853,inputting ctrlentercmdenter findbar inputs editor,find bar focus user inputs ctrlentercmdenter newline character inputted editor findbar focus shortcuts contributed via rubles disabled requires ruble context disabled findbar focus,8
APSTUD-4857,php autocomplete php magic functions,autocomplete suggestions php magic functions inside class type php class car public function want get php suggestions magic functions like construct destruct tostring etc please see screenshot attached,8
APSTUD-4860,menu items disappear team menu project explorer adding new git repository remotes,steps reproduce project explorer select project existing git repository configured remotes team remotes add saveconfirm exit menu open team menu project explorer menu items invisible see attached screenshot restarting studio rebooting doesnt help projects team menus affected one another repository added,5
APSTUD-4861,slow text entry large php files,typing code text window using php syntax highlighting text entry around character every milliseconds issue started nights ago current nightly builds way roll back days,20
APSTUD-4864,type inferencing fails check local scope variable type checking globals,type inferencing infer self type window defined windowself global property metadata type inferencing looks type property self looks globals index none found tries infer symbol logic likely reversed case self variable defined local scope need infer type rather first consulting windowself property index code var utils create function var self chain function return self return self var thing utilscreate thingchain code,13
APSTUD-4867,add editor preference configure column cutoff code coloring,steps reproduce syntax colors seem break reaching certain column php code actual result code appears white regular text expected result,8
APSTUD-4868,make link example references clickable php documentation hover,hello would useful link example links clickable phpdoc tooltip links open internal browser files editor current implementation doesnt even shows either,8
APSTUD-4870,php formatter support double quoted identifier heredoc string,starting php opening heredoc identifier may optionally enclosed double quotes php formatter wont work following sampleif change foobar foobar formatter works fine php function test varbjohnny echo foobar hello world varb foobar test,8
APSTUD-4873,button proprietary attribute onclick invalid warning,button onclick called proprietary,5
APSTUD-4874,add ability toggle html tidy rules,appreciate wanting enforce standard deliberately use duplicate attributes also use jquery create small search contexts creating unique attributes cumbersome makes searching complex ideally would like able toggle warning,13
APSTUD-4875,html validator flag novalue boolean attributes html,updated aptana sts morning slew warnings dont show problems area however one perplexing today proposed value disabled property disabled disabled produces invalid value warning proposed values true false standard havent seen anywhere html properties turned specifying value false appears least serious error,5
APSTUD-4880,toggle comment shortcut messes html formatting,placing mouse cursor line want comment pressing shortcut comment ctrl slash comment remove indents line thing happens use shortcut uncomment happens place cursor anywhere line without highlighting specific text screenshot body tag loses indent unnecessary space added inside comment comment begin body tag inside comment aligned organized huge deal thought would worth mentioning future fix thanks,5
APSTUD-4883,need ability specify jslint settings global level,steps reproduce upgraded studio get ton jslint errors code seems changes default settings could put settings jslint comments make work want would require adding settings javascript files site unacceptable need place able specify jslints settings global level use jslint reconcile mode seeing errors things like supposedly messy whitespace using multiple var statements etc makes tool downright useless actual errors need catch actual result see suggested solution remove filter box validator main page pencil icon open new window similar formatting works see screenshots jslint validators would keep filter text box well another text box user specify whatever jslint commands theyd like issue assuming would form string options would injected comments file parsing,13
APSTUD-4886,aptana cannot find ruby executable,steps reproduce ubuntu rvm ruby eclipse ive setup clean install eclipse ubuntu installed prerequisites using aptget installed rvm installed ruby set default bashrc following lines homervmscriptsrvm source homervmscriptsrvm load rvm shell session function pathpathhomervmbin add rvm path scripting run echo path homesysadminrvmgemsrubypbinhomesysadminrvmgemsrubypglobalbinhomesysadminrvmrubiesrubypbinhomesysadminrvmbinusrliblightdmlightdmusrlocalsbinusrlocalbinusrsbinusrbinsbinbinusrgameshomesysadminrvmbin running ruby returns ruby revision xlinux actual result run debug rails app get popup says unable find ruby executable log file entry entry comaptanarubydebug message unable find ruby executable expected result expect rundebug app console aptana installed mac lion snow leopard using rvm works ive also working earlier versions ubuntu help would greatly appreciated,13
APSTUD-4887,link tags rel attribute value marked warning,following tags marked warnings rel attributes invalid value add value attribute rev see code link relshortcut icon hreffaviconico link relappletouchicon hrefappletouchiconpng code,3
APSTUD-4892,issue showing documentation two functions similar names different files,function declared two different files included time project doesnt affects run time autocompletion mouse hover use different documentation sources hovering keeps using file screenshots pluginphp hover uses file loadscriptsphp guessing uses alphabetical order need way exclude file documentation source avoid,8
APSTUD-4895,highlighted text opaque color schemes broken pydev,notebook computer also running aptana issue desktop verified issue two different computers windows followed instructions email attached theme reset defaults annotations set defaults theme see attached stillbuggypng issue remains order fix need preferences aptana studio themes press reset defaults without changing anything every time start need reset defaults dont think theme something buggy happens aptana initializes changes something settings settings undo lame change happened latest upgrade please get someone fix latest upgrade highlighted text color pydev editor opaque changing theme colors work reliably themes show behavior like attached screenshot highlighted text foreground background color changing selected foreground colors work expected selecting darkcolored selection background results lightcolored background selecting theme override pydevoccurrenceindication seems fix issue current session shut aptana restart highlight broken even though little icon next pydevoccurrenceindication still selected need click back fix highlight works restart ive using aptana without issues least months prior issue touched color settings months latest update seems broken theme handling mote updates see screenpng attached look closely selected dark grayalmost back color line highlight aptana using bright gray color choose line highlight ignored aptana chooses much brighter color aptana ignoring setting selected text altogether updates two instances today started aptana went changed pydevoccurrenceindication could see highlighted text broken samebackgroundandforeground bug repeatable switching another window switching back highlight broken requiring change pydevoccurrenceindication setting profoundly irritating hope whatever change broke color handling awesome enough cause much pain,5
APSTUD-4896,php autocompletion parent methods namespace,tried access parent methods different namespace doesnt work codephpborderstylesolid php namespace package class foo public function construct public function foomethod namespace package class foo extends packagefoo public function construct parentnothing proposed construct foomethod listed code,13
APSTUD-4897,php parser improved use parse cache properly,php problem collector notified errors parse parse finishes errors reported instead working adding problems found later reporting parse work properly takes advantage parsing case actual parsing wont take place thus error report wont happen error reporting happens comaptanaeditorphpinternalparserphpparserparseiparsestate workingparseresult statement astflusherrors also revision afceaebedccacabdca cache last valid ast created inside phpparser seems odd parser always return last good parse correct following situation create files unrelated content errors close open one fix error open one already error php ast returned wrong one last good parse returned would also break parsingengine cache place parser would wrong ast returned,20
APSTUD-4899,implement jslintidentical rules common subset rules,implement checks rules alreadydefined assignexception avoida badassignment badnew badnumber badwrap conditionalassignment constructornamea dangerouscomment danglinga emptyblock emptyclass evil expectedidentifierareservedcauses parse error shouldnt need expectednumbera functioneval impliedevil leadingdecimala namefunctioncauses parse error shouldnt need notaconstructor notgreater parameterargumentsa radix reserveda strangeloop subscript synca trailingdecimala unescapeda unnecessaryinitialize unreachableab usearray usebraces useobject useparam usedbeforea varanot weirdnew weirdprogram wrapimmediate writeiswrong,40
APSTUD-4901,npe rubylinebreakpointadaptergetfilestore,ive installed aptana plugin already existing eclipse installation soon regularly got popups saying multiple errors occured log packed error message four times row code entry orgeclipseuiworkbench message problems occurred invoking code plugin orgeclipseuiworkbench stack javalangnullpointerexception comaptanarubydebuguirubylinebreakpointadaptergetfilestorerubylinebreakpointadapterjava comaptanarubydebuguirubybreakpointadapterfactorygetadapterrubybreakpointadapterfactoryjava orgeclipsecoreinternaladapteradapterfactoryproxygetadapteradapterfactoryproxyjava orgeclipsecoreinternalruntimeadaptermanagergetadapteradaptermanagerjava orgeclipseuipartworkbenchpartgetadapterworkbenchpartjava orgeclipseuitexteditorabstracttexteditorgetadapterabstracttexteditorjava orgeclipseuitexteditorabstractdecoratedtexteditorgetadapterabstractdecoratedtexteditorjava orgeclipseuieditorstexttexteditorgetadaptertexteditorjava orgeclipsedebuginternaluiactionstogglebreakpointstargetmanagertogglebreakpointstargetadapterfactorycangettogglebreakpointstargettogglebreakpointstargetmanagerjava orgeclipsedebuginternaluiactionstogglebreakpointstargetmanagertogglebreakpointstargetadapterfactoryisenabledtogglebreakpointstargetmanagerjava orgeclipsedebuginternaluiactionstogglebreakpointstargetmanagergetenabledfactoriestogglebreakpointstargetmanagerjava orgeclipsedebuginternaluiactionstogglebreakpointstargetmanagergetpreferredtogglebreakpointstargetidtogglebreakpointstargetmanagerjava orgeclipsedebuginternaluiactionstogglebreakpointstargetmanagergettogglebreakpointstargettogglebreakpointstargetmanagerjava orgeclipsedebuginternaluiactionsbreakpointsretargetbreakpointactiongetadapterretargetbreakpointactionjava orgeclipsedebuginternaluiactionsretargetactionpartactivatedretargetactionjava orgeclipseuiinternalpartlistenerlistrunpartlistenerlistjava orgeclipsecoreruntimesaferunnerrunsaferunnerjava orgeclipsecoreruntimeplatformrunplatformjava orgeclipseuiinternalpartlistenerlistfireeventpartlistenerlistjava orgeclipseuiinternalpartlistenerlistfirepartactivatedpartlistenerlistjava orgeclipseuiinternalpartservicefirepartactivatedpartservicejava orgeclipseuiinternalpartservicesetactivepartpartservicejava orgeclipseuiinternalwwinpartserviceupdateactivepartwwinpartservicejava orgeclipseuiinternalwwinpartserviceaccesswwinpartservicejava orgeclipseuiinternalwwinpartservicewwinlistenerpartdeactivatedwwinpartservicejava orgeclipseuiinternalpartlistenerlistrunpartlistenerlistjava orgeclipsecoreruntimesaferunnerrunsaferunnerjava orgeclipsecoreruntimeplatformrunplatformjava orgeclipseuiinternalpartlistenerlistfireeventpartlistenerlistjava orgeclipseuiinternalpartlistenerlistfirepartdeactivatedpartlistenerlistjava orgeclipseuiinternalpartservicefirepartdeactivatedpartservicejava orgeclipseuiinternalpartservicesetactivepartpartservicejava orgeclipseuiinternalworkbenchpagepartlistfireactivepartchangedworkbenchpagepartlistjava orgeclipseuiinternalpartlistsetactivepartpartlistjava orgeclipseuiinternalworkbenchpagesetactivepartworkbenchpagejava orgeclipseuiinternalworkbenchpageinternalactivateworkbenchpagejava orgeclipseuiinternalworkbenchpageactivateworkbenchpagejava orgeclipseuiinternalworkbenchpagemakeactiveworkbenchpagejava orgeclipseuiinternalworkbenchpageupdateactivepartworkbenchpagejava orgeclipseuiinternalworkbenchpagehandledeferredeventsworkbenchpagejava orgeclipseuiinternalworkbenchpagedeferupdatesworkbenchpagejava orgeclipseuiinternalworkbenchpagecloseeditorsworkbenchpagejava orgeclipseuiinternalworkbenchpagecloseeditorworkbenchpagejava orgeclipseuiinternaleditorpanedohideeditorpanejava orgeclipseuiinternalpartstackclosepartstackjava orgeclipseuiinternaleditorstackcloseeditorstackjava orgeclipseuiinternalpartstackclosepartstackjava orgeclipseuiinternalpresentationsutiltabbedstackpresentationhandleeventtabbedstackpresentationjava orgeclipseuiinternalpresentationsutilabstracttabfolderfireeventabstracttabfolderjava orgeclipseuiinternalpresentationsutilabstracttabfolderfireeventabstracttabfolderjava orgeclipseuiinternalpresentationsdefaultpresentationdefaulttabfolderaccessdefaulttabfolderjava orgeclipseuiinternalpresentationsdefaultpresentationdefaulttabfolderclosebuttonpresseddefaulttabfolderjava orgeclipseuiinternalpresentationspanefoldernotifycloselistenerspanefolderjava orgeclipseuiinternalpresentationspanefoldermouseuppanefolderjava orgeclipseswtwidgetstypedlistenerhandleeventtypedlistenerjava orgeclipseswtwidgetseventtablesendeventeventtablejava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetsdisplayrundeferredeventsdisplayjava orgeclipseswtwidgetsdisplayreadanddispatchdisplayjava orgeclipseuiinternalworkbenchruneventloopworkbenchjava orgeclipseuiinternalworkbenchrunuiworkbenchjava orgeclipseuiinternalworkbenchaccessworkbenchjava orgeclipseuiinternalworkbenchrunworkbenchjava orgeclipsecoredatabindingobservablerealmrunwithdefaultrealmjava orgeclipseuiinternalworkbenchcreateandrunworkbenchworkbenchjava orgeclipseuiplatformuicreateandrunworkbenchplatformuijava orgeclipseuiinternalideapplicationideapplicationstartideapplicationjava orgeclipseequinoxinternalappeclipseapphandleruneclipseapphandlejava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherrunapplicationeclipseapplauncherjava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherstarteclipseapplauncherjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokenativemethodaccessorimpljava sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava orgeclipseequinoxlaunchermaininvokeframeworkmainjava orgeclipseequinoxlaunchermainbasicrunmainjava orgeclipseequinoxlaunchermainrunmainjava orgeclipseequinoxlaunchermainmainmainjava code need information installation ill glad post,5
APSTUD-4902,provide preference customize syntax highlighting disabled characters,php editor syntax highlighting disappears characters making text white suppose default text color bug happens themes bug happens without wordwrap,8
APSTUD-4903,php parse exception specific content,php parse error working attached file code javalangillegalargumentexception illegal parameter start positions iaab comaptanaeditorphpinternalindexerfunctionphpentryvalueinitfunctionphpentryvaluejava comaptanaeditorphpinternalindexerpdtphpmoduleindexerphpastvisitorvisitpdtphpmoduleindexerjava orgeclipsephpinternalcoreastnodesmethoddeclarationacceptmethoddeclarationjava orgeclipsephpinternalcoreastnodesastnodeacceptastnodejava orgeclipsephpinternalcoreastnodesblockchildrenacceptblockjava orgeclipsephpinternalcoreastnodesblockacceptblockjava orgeclipsephpinternalcoreastnodesastnodeacceptastnodejava orgeclipsephpinternalcoreastnodesclassdeclarationchildrenacceptclassdeclarationjava orgeclipsephpinternalcoreastnodesclassdeclarationacceptclassdeclarationjava orgeclipsephpinternalcoreastnodesastnodeacceptastnodejava orgeclipsephpinternalcoreastnodesprogramchildrenacceptprogramjava orgeclipsephpinternalcoreastnodesprogramacceptprogramjava orgeclipsephpinternalcoreastnodesastnodeacceptastnodejava comaptanaeditorphpinternalindexerpdtphpmoduleindexerindexmodulepdtphpmoduleindexerjava comaptanaeditorphpindexerphpglobalindexerwrapindexerindexmodulephpglobalindexerjava comaptanaeditorphpindexerphpglobalindexerprocessunsavedmoduleupdatephpglobalindexerjava comaptanaeditorphpinternalparserphpparserparsephpparserjava comaptanaparsingparsingengineparseparsingenginejava comaptanaparsingparserpoolfactorydoparseparserpoolfactoryjava comaptanaparsingparserpoolfactoryparseparserpoolfactoryjava comaptanaeditorphpinternaluieditorphpsourceeditorgetastphpsourceeditorjava comaptanaeditorcommonabstractthemeableeditorrunabstractthemeableeditorjava orgeclipseswtwidgetsrunnablelockrunrunnablelockjava orgeclipseswtwidgetssynchronizerrunasyncmessagessynchronizerjava orgeclipseswtwidgetsdisplayrunasyncmessagesdisplayjava orgeclipseswtwidgetsdisplayreadanddispatchdisplayjava orgeclipseuiinternalworkbenchruneventloopworkbenchjava orgeclipseuiinternalworkbenchrunuiworkbenchjava orgeclipseuiinternalworkbenchaccessworkbenchjava orgeclipseuiinternalworkbenchrunworkbenchjava orgeclipsecoredatabindingobservablerealmrunwithdefaultrealmjava orgeclipseuiinternalworkbenchcreateandrunworkbenchworkbenchjava orgeclipseuiplatformuicreateandrunworkbenchplatformuijava comappceleratortitaniumrcpideapplicationstartideapplicationjava orgeclipseequinoxinternalappeclipseapphandleruneclipseapphandlejava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherrunapplicationeclipseapplauncherjava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherstarteclipseapplauncherjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokenativemethodaccessorimpljava sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava orgeclipseequinoxlaunchermaininvokeframeworkmainjava orgeclipseequinoxlaunchermainbasicrunmainjava orgeclipseequinoxlaunchermainrunmainjava orgeclipseequinoxlaunchermainmainmainjava code code javalangillegalargumentexception illegal parameter start positions idf comaptanaeditorphpinternalindexerfunctionphpentryvalueinitfunctionphpentryvaluejava comaptanaeditorphpinternalindexerpdtphpmoduleindexerphpastvisitorvisitpdtphpmoduleindexerjava orgeclipsephpinternalcoreastnodesmethoddeclarationacceptmethoddeclarationjava orgeclipsephpinternalcoreastnodesastnodeacceptastnodejava orgeclipsephpinternalcoreastnodesblockchildrenacceptblockjava orgeclipsephpinternalcoreastnodesblockacceptblockjava orgeclipsephpinternalcoreastnodesastnodeacceptastnodejava orgeclipsephpinternalcoreastnodesclassdeclarationchildrenacceptclassdeclarationjava orgeclipsephpinternalcoreastnodesclassdeclarationacceptclassdeclarationjava orgeclipsephpinternalcoreastnodesastnodeacceptastnodejava orgeclipsephpinternalcoreastnodesprogramchildrenacceptprogramjava orgeclipsephpinternalcoreastnodesprogramacceptprogramjava orgeclipsephpinternalcoreastnodesastnodeacceptastnodejava comaptanaeditorphpinternalindexerpdtphpmoduleindexerindexmodulepdtphpmoduleindexerjava comaptanaeditorphpindexerphpglobalindexerwrapindexerindexmodulephpglobalindexerjava comaptanaeditorphpindexerphpglobalindexerrunphpglobalindexerjava orgeclipsecoreinternaljobsworkerrunworkerjava code,8
APSTUD-4906,deployment option exists deploy application dialog web project,create web project via file new web project rightclick project select publish run web deployment wizard expected result dialog contain options ftp capistrano heroku etc actual result list empty suspect refactoring deployui plugin compilation errors saw somehow fixed could related well,8
APSTUD-4907,major lag editing large files word wrap enabled,steps reproduce open css file lines enable word wrap scroll bottom page start typing actual result keyboard lag whatever going significant unexpected results happen expected result normal opperation lag sure happened seems since last update file hundred lines code get significant lag happening doesnt happen start scroll page,8
APSTUD-4909,html validation filters dont work,using custom html tag lets call specialtag added rules options aptana studio validation html html tidy validator tried validators list test create new document specialtagspecialtag add new validation filter lowastspecialtaglowast html tidy validator see specialtag recognized problems view editor still shows warning message underscores content specialtag,3
APSTUD-4912,add portal controller return currently active perspective,related apstud would call return currently active perspective,5
APSTUD-4917,ruby problem formatting ruby source code block contains comments,ctrlshiftf cant format source code attached file,8
APSTUD-4919,terminal displays incorrectly real estate exhausted content,terminal screen filled typing commands output goes passed bottom text jumbles typing terminal longer works attached screenshot happens things wont work content goes passed bottom possibly issue buffer flushing,13
APSTUD-4920,assertionfailedexception themeingdamagerrepairerstorescope,found customers log file unfortunately reproduction case atm suggested solution catchrethrow error message additional information possibly fix future orfigure root cause fix code entry orgeclipsetext message problems occurred invoking code plugin orgeclipsetext stack orgeclipsecoreruntimeassertionfailedexception assertion failed orgeclipsecoreruntimeassertistrueassertjava orgeclipsecoreruntimeassertistrueassertjava orgeclipsejfacetextpositioninitpositionjava orgeclipsejfacetexttypedpositioninittypedpositionjava comaptanaeditorcommontextrulesthemeingdamagerrepairerstorescopethemeingdamagerrepairerjava comaptanaeditorcommontextrulesthemeingdamagerrepairergettokentextattributethemeingdamagerrepairerjava orgeclipsejfacetextrulesdefaultdamagerrepairercreatepresentationdefaultdamagerrepairerjava comaptanaeditorcommontextrulesthemeingdamagerrepairercreatepresentationthemeingdamagerrepairerjava comaptanaeditorcommontextreconcilercommonpresentationreconcilercreatepresentationcommonpresentationreconcilerjava comaptanaeditorcommontextreconcilercommonpresentationreconcilercreatepresentationcommonpresentationreconcilerjava orgeclipsejfacetextpresentationpresentationreconcilerprocessdamagepresentationreconcilerjava orgeclipsejfacetextpresentationpresentationreconcileraccesspresentationreconcilerjava orgeclipsejfacetextpresentationpresentationreconcilerinternallistenertextchangedpresentationreconcilerjava orgeclipsejfacetexttextviewerupdatetextlistenerstextviewerjava orgeclipsejfacetexttextviewervisibledocumentlistenerdocumentchangedtextviewerjava orgeclipsejfacetextabstractdocumentdofiredocumentchangedabstractdocumentjava orgeclipsejfacetextabstractdocumentdofiredocumentchangedabstractdocumentjava orgeclipsejfacetextabstractdocumentdofiredocumentchangedabstractdocumentjava orgeclipsejfacetextabstractdocumentfiredocumentchangedabstractdocumentjava orgeclipsejfacetextprojectionprojectiondocumentfiredocumentchangedprojectiondocumentjava orgeclipsejfacetextabstractdocumentreplaceabstractdocumentjava orgeclipsejfacetextabstractdocumentreplaceabstractdocumentjava orgeclipsejfacetextprojectionprojectiondocumentreplaceprojectiondocumentjava orgeclipsejfacetextdefaultdocumentadapterreplacetextrangedefaultdocumentadapterjava orgeclipseswtcustomstyledtextmodifycontentstyledtextjava orgeclipseswtcustomstyledtextsendkeyeventstyledtextjava orgeclipseswtcustomstyledtextdobackspacestyledtextjava orgeclipseswtcustomstyledtextinvokeactionstyledtextjava orgeclipseswtcustomstyledtexthandlekeystyledtextjava orgeclipseswtcustomstyledtexthandlekeydownstyledtextjava orgeclipseswtcustomstyledtexthandleeventstyledtextjava orgeclipseswtwidgetseventtablesendeventeventtablejava orgeclipseswtwidgetsdisplaysendeventdisplayjava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetswidgetsendkeyeventwidgetjava orgeclipseswtwidgetswidgetsendkeyeventwidgetjava orgeclipseswtwidgetscanvassendkeyeventcanvasjava orgeclipseswtwidgetscontroldocommandbyselectorcontroljava orgeclipseswtwidgetsdisplaywindowprocdisplayjava orgeclipseswtinternalcocoaosobjcmsgsendnative method orgeclipseswtinternalcocoansresponderinterpretkeyeventsnsresponderjava orgeclipseswtwidgetscompositekeydowncompositejava orgeclipseswtwidgetsdisplaywindowprocdisplayjava orgeclipseswtinternalcocoaosobjcmsgsendsupernative method orgeclipseswtwidgetswidgetcallsuperwidgetjava orgeclipseswtwidgetswidgetwindowsendeventwidgetjava orgeclipseswtwidgetsshellwindowsendeventshelljava orgeclipseswtwidgetsdisplaywindowprocdisplayjava orgeclipseswtinternalcocoaosobjcmsgsendsupernative method orgeclipseswtwidgetsdisplayapplicationsendeventdisplayjava orgeclipseswtwidgetsdisplayapplicationprocdisplayjava orgeclipseswtinternalcocoaosobjcmsgsendnative method orgeclipseswtinternalcocoansapplicationsendeventnsapplicationjava orgeclipseswtwidgetsdisplayreadanddispatchdisplayjava orgeclipseuiinternalworkbenchruneventloopworkbenchjava orgeclipseuiinternalworkbenchrunuiworkbenchjava orgeclipseuiinternalworkbenchaccessworkbenchjava orgeclipseuiinternalworkbenchrunworkbenchjava orgeclipsecoredatabindingobservablerealmrunwithdefaultrealmjava orgeclipseuiinternalworkbenchcreateandrunworkbenchworkbenchjava orgeclipseuiplatformuicreateandrunworkbenchplatformuijava comaptanarcpideapplicationstartideapplicationjava orgeclipseequinoxinternalappeclipseapphandleruneclipseapphandlejava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherrunapplicationeclipseapplauncherjava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherstarteclipseapplauncherjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokenativemethodaccessorimpljava sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava orgeclipseequinoxlaunchermaininvokeframeworkmainjava orgeclipseequinoxlaunchermainbasicrunmainjava orgeclipseequinoxlaunchermainrunmainjava code,8
APSTUD-4921,coffee script colorization bug,create new coffee script file create class new variable scaledeffect variable colorization bad,5
APSTUD-4922,lots warnings converting elements enum values,code entry comaptanaeditorjs message build warning unable convert element name browsers enum value entry comaptanaeditorjs message build warning unable convert element name browsers enum value entry comaptanaeditorjs message build warning unable convert element name parameters enum value entry comaptanaeditorjs message build warning unable convert element name parameters enum value entry comaptanaeditorjs message build warning unable convert element name exceptions enum value entry comaptanaeditorjs message build warning unable convert element name exceptions enum value entry comaptanaeditorjs message build warning unable convert element name returntypes enum value entry comaptanaeditorjs message build warning unable convert element name returntypes enum value entry comaptanaeditorjs message build warning unable convert element name properties enum value entry comaptanaeditorjs message build warning unable convert element name browsers enum value entry comaptanaeditorjs message build warning unable convert element name browsers enum value entry comaptanaeditorjs message build warning unable convert element name availability enum value entry comaptanaeditorjs message build warning unable convert element name availability enum value entry comaptanaeditorjs message build warning unable convert element name availability enum value entry comaptanaeditorjs message build warning unable convert element name availability enum value entry comaptanaeditorjs message build warning unable convert element name browsers enum value entry comaptanaeditorjs message build warning unable convert element name browsers enum value entry comaptanaeditorjs message build warning unable convert element name browsers enum value entry comaptanaeditorjs message build warning unable convert element name browsers enum value entry comaptanaeditorjs message build warning unable convert element name availability enum value entry comaptanaeditorjs message build warning unable convert element name availability enum value entry comaptanaeditorjs message build warning unable convert element name references enum value entry comaptanaeditorjs message build warning unable convert element name references enum value entry comaptanaeditorjs message build warning unable convert element name properties enum value entry comaptanaeditorjs message build warning unable convert element name methods enum value entry comaptanaeditorjs message build warning unable convert element name methods enum value entry comaptanaeditorjs message build warning unable convert element name references enum value entry comaptanaeditorjs message build warning unable convert element name references enum value entry comaptanaeditorjs message build warning unable convert element name availability enum value entry comaptanaeditorjs message build warning unable convert element name availability enum value code,3
APSTUD-4923,default settings tabs aptana,aptanaeditors selecting editor set default tabs behaviour use global settings default set spaces pretty pointless default use global settings change need differently improvement get default use global settings,8
APSTUD-4925,find bar tab key move focus next tab stop opposed insert tabs text,find bar interpret tabs move next tab stop instead inserting tabs change inserting tabs similar add newlines tab move next control shifttab move previous control tab nonshift modifiers enter tabs text boxes tab order changed skip history toolbars tab traversal swt bug history accessible using mouse implemented shortcut mod osx cmd windows ctrl updown arrow replaces search box previous next history item,5
APSTUD-4926,support ansi colors terminal output,symptom ruby color code working console output steps reproduce type code show output code starts def colorizetext colorcode colorcodetextem end def redtext colorizetext end def greentext colorizetext end puts importing categories greendone puts importing tags redfailed code ends actual result colorized output expected result display color per,20
APSTUD-4927,php source format adds new line operator,php source format adding new line operator code includefilephp code sourceformat code includefilephp code regards,5
APSTUD-4937,text images blurry macbook pro retina display,steps reproduce get macbook pro wretina display open aptana studio actual result text blurry hard read unable use current blurry text causes eye strain images clear crisp expected result clear legible images text,8
APSTUD-4939,add tracelevel logging indexing files,aptana studio various complains long takes studio index set files suggest adding tracelevel logging users able turn onoff additional information long indexing taking,5
APSTUD-4940,eclipse gives memory saving root module initpy package pydev,steps reproduce create python package packagename initpy otherfilepy add code initpy save memory error pops asks want exit workbench running windows eclipse using pydev perspective happens multiple computers running windows eclipse actual result message save file expected result error message file still saves,13
