issuekey,title,description,storypoint
TESB-6240,classloading issues talend routes invoke groovy script,user perspective expected route add dependencies automatically use groovy language created route studio uses groovy script language exported deployed kar file container route invokes groovy script classloading exception occurs caused javalangclassnotfoundexception groovylangscript javaneturlclassloaderrunurlclassloaderjava javasecurityaccesscontrollerdoprivilegednative method javaneturlclassloaderfindclassurlclassloaderjava javalangclassloaderloadclassclassloaderjava groovylanggroovyclassloaderloadclassgroovyclassloaderjavagroovyall groovylanggroovyclassloaderinnerloaderloadclassgroovyclassloaderjava groovylanggroovyclassloaderloadclassgroovyclassloaderjavagroovyall javalangclassloaderloadclassclassloaderjava javalangclassloaderloadclassinternalclassloaderjava edit manifestmf route kar file manually add package importpackage update route would work well required packages groovy language groovylang orgcodehausgroovyruntime orgcodehausgroovyruntimecallsite orgcodehausgroovyruntimetypehandling orgcodehausgroovyreflection btw attachment model must add camel groovy dependencies advanced settings component cmessagingendpoint select language groovy basic settings component cmessagefilter run model throw exception noformat failed create route cmessagingendpoint filtergroovyta len routegrep elem elemlength size choicewhengroovya csum abc todirecta otherwisetodirectb route routefromdatasetgroovytestroute filterg language could found groovy orgapachecamelfailedtocreaterouteexception failed create route cmessagingendpoint filtergroovyta len routegrep elem elemlength size choicewhengroovya csum abc todirecta otherwisetodirectb route routefromdatasetgroovytestroute filterg language could found groovy orgapachecamelmodelroutedefinitionaddroutesroutedefinitionjava orgapachecamelmodelroutedefinitionaddroutesroutedefinitionjava orgapachecamelimpldefaultcamelcontextstartroutedefaultcamelcontextjava orgapachecamelimpldefaultcamelcontextstartroutedefinitionsdefaultcamelcontextjava orgapachecamelimpldefaultcamelcontextdostartcameldefaultcamelcontextjava orgapachecamelimpldefaultcamelcontextdostartdefaultcamelcontextjava orgapachecamelsupportservicesupportstartservicesupportjava orgapachecamelimpldefaultcamelcontextstartdefaultcamelcontextjava mfshengroovytestroutegroovytestroutedostartgroovytestroutejava orgapachecamelsupportservicesupportstartservicesupportjava orgapachecamelmainmainsupportrunmainsupportjava mfshengroovytestroutegroovytestrouterunjobintosgroovytestroutejava mfshengroovytestroutegroovytestroutemaingroovytestroutejava caused orgapachecamelnosuchlanguageexception language could found groovy orgapachecamelimpldefaultlanguageresolvernospecificlanguagefounddefaultlanguageresolverjava orgapachecamelimpldefaultlanguageresolverresolvelanguagedefaultlanguageresolverjava orgapachecamelimpldefaultcamelcontextresolvelanguagedefaultcamelcontextjava orgapachecamelmodellanguageexpressiondefinitioncreatepredicateexpressiondefinitionjava orgapachecamelmodellanguageexpressiondefinitioncreatepredicateexpressiondefinitionjava orgapachecamelmodelexpressionnodecreatepredicateexpressionnodejava orgapachecamelmodelexpressionnodecreatefilterprocessorexpressionnodejava orgapachecamelmodelwhendefinitioncreateprocessorwhendefinitionjava orgapachecamelmodelchoicedefinitioncreateprocessorchoicedefinitionjava orgapachecamelmodelprocessordefinitioncreateoutputsprocessorprocessordefinitionjava orgapachecamelmodelprocessordefinitioncreateoutputsprocessorprocessordefinitionjava orgapachecamelmodelprocessordefinitioncreatechildprocessorprocessordefinitionjava orgapachecamelmodelfilterdefinitioncreatefilterprocessorfilterdefinitionjava orgapachecamelmodelfilterdefinitioncreateprocessorfilterdefinitionjava orgapachecamelmodelfilterdefinitioncreateprocessorfilterdefinitionjava orgapachecamelmodelprocessordefinitionmakeprocessorprocessordefinitionjava orgapachecamelmodelprocessordefinitionaddroutesprocessordefinitionjava orgapachecamelmodelroutedefinitionaddroutesroutedefinitionjava noformat actually user select language groovy work expected,1
TESB-6265,error handling doesnt work exchange body manipulated endpoint,would like add kind fault handling ccxf service call example service available would like reattempt servicecall seconds looked cerrorhandler component get orgapachecxfinterceptorfault message nothing happends ctry catch component catching orgapachecxfinterceptorfault work cexception component another test redirect original payload service without changing bodyhead ccxf ccxf kill server ccxf call ccxf scenario trycatch errorhandler working fine problem error handling body manipulated processor original thread,2
TESB-6277,talend route based ccxf component enabled sam feature fill fill incorrectly fields sam events,system tests developed route usual cxf consumer usual cxf provider studio based ccxf components components feature service activity monitoring enabled successful requestresponse call database stores four expected messages produced route samevent timestamp eventtypereqin processid hostnameapaltonb customidnull principalnull messageidnull flowidurnuuidabdec abfaaae porttype operationname transporttypehttp schemasxmlsoaporgsoaphttp contentcutfalse messagecontentsoapenvelope xmlnssoap xmlnsns alendorgstandardtypeskeyurtkeynsrequestsoapbodysoapenvelope samevent timestamp eventtypereqout processid hostnameapaltonb customidnull principalnull messageidurnuuidababeaebe cddcbc flowidurnuuidabdecabfaaae porttype operationname darddorequestresponse transporttype contentcutfalse messagecontentsoapenvelope xmlnssoap xmlns xmlns orgstandardstandardtestserviceproviderdorequestresponseactionmessageid xmlns xmlnshttp wwwworgaddressing xmlns ddress xmlnsns requestsoapbodysoapenvelope samevent timestamp eventtyperespin processid hostnameapaltonb customidnull principalnull messageidnull flowidurnuuidabdec abfaaae porttype operationname transporttypehtt pschemasxmlsoaporgsoaphttp contentcutfalse messagecontentsoapenvelope xmlnssoap xmlnsns btalendorgstandardtypesnsstringtypevalueurtvaluensstringtypensresponsesoapbodysoapenvelope samevent timestamp eventtyperespout processid hostnameapaltonb customidnull principalnull messageidnull flowidurnuuidabde cabfaaae porttype operationname transporttype contentcutfalse messagecontentsoapenvelope xmlnssoap xmlns xmlnsns problems field messageid always filled reqout event message route field messagecontent events somewhere contents much information somewhere much less similar behaviour problems reproduced oneway operations situation became much interesting using sam enabled consumer usual provider case one message doesnt contain messageid respin message impossible find exactly message info events events contains message message shortened previous example message content message content include lot different information header envelop flow etc difference two experiments enabling sam feature consumers side see exported route attachments upd prepared maven project simple example see steps reproduce,3
TESB-6311,exported kar file contains cxf classpathxxxwsdl cannot start runtime,create route ccxf use classpath wsdl works studio failed runtime error log noformat warn poolthread uriresolver orgapachecxfcxfapi resource classpathrouteresourcesreadwritewsdl found classloaders warn poolthread uriresolver orgapachecxfcxfapi resource classpathrouteresourcesreadwritewsdl found classloaders info poolthread osgidefaultcamelcontext orgapachecamelcamelcor snapshot apache camel snapshot camelcontext contentbasedroutingctx shutting info poolthread defaultshutdownstrategy orgapachecamelcamelcor snapshot starting graceful shutdown routes timeout seconds info poolthread defaultshutdownstrategy orgapachecamelcamelcor snapshot graceful shutdown routes completed seconds info poolthread defaultinflightrepository orgapachecamelcamelcor snapshot shutting inflight exchanges info poolthread osgidefaultcamelcontext orgapachecamelcamelcor javaxwsdlwsdlexception wsdlexception faultcodeparsererror problem parsing classpathrouteresourcesread writewsdl jasnapshot uptime seconds vanetmalformedurlexception unknown protocol classpath orgapachecamelruntimecamelexception javaxwsdlwsdlexception wsdlexception faultcodeparsererror problem parsing classpathrouteresourcesreadwritewsdl javanetmalformedurlexception unknown protocol classpath info poolthread osgidefaultcamelcontext orgapachecamelcamelcor orgapachecamelcomponentcxfwsdlserviceconfigurationgetdefinitionwsdlserviceconfigurationjava snapshot apache camel snapshot camelcontext contentbasedroutingctx shutdown seconds orgapachecamelcomponentcxfwsdlserviceconfigurationgetserviceqnamewsdlserviceconfigurationjava orgapachecamelcomponentcxfwsdlserviceconfigurationgetservicenamespacewsdlserviceconfigurationjava orgapachecxfservicefactoryreflectionservicefactorybeangetservicenamespacereflectionservicefactorybean java info poolthread mainsupport orgapachecamelcamelcor orgapachecxfservicefactoryreflectionservicefactorybeangetserviceqnamereflectionservicefactoryb eanjava snapshot apache camel stopping orgapachecxfservicefactoryreflectionservicefactorybeangetserviceqnamereflectionservicefactorybeanjava orgapachecxfservicefactoryreflectionservicefactorybeanbuildservicefromwsdlreflectionservicefactorybean java orgapachecxfservicefactoryreflectionservicefactorybeaninitializeservicemodelreflectionservicefactorybe anjava orgapachecxfservicefactoryreflectionservicefactorybeancreatereflectionservicefactorybeanjava orgapachecxffrontendabstractwsdlbasedendpointfactorycreateendpointabstractwsdlbasedendpointfactoryjava orgapachecxffrontendserverfactorybeancreateserverfactorybeanjava orgapachecamelcomponentcxfcxfconsumerinitcxfconsumerjava orgapachecamelcomponentcxfcxfendpointcreateconsumercxfendpointjava orgapachecamelimpleventdrivenconsumerrouteaddserviceseventdrivenconsumerroutejava orgapachecamelimpldefaultrouteonstartingservicesdefaultroutejava orgapachecamelimplrouteservicewarmuprouteservicejava orgapachecamelimpldefaultcamelcontextdowarmuproutesdefaultcamelcontextjava orgapachecamelimpldefaultcamelcontextsafelystartrouteservicesdefaultcamelcontextjava orgapachecamelimpldefaultcamelcontextdostartorresumeroutesdefaultcamelcontextjava orgapachecamelimpldefaultcamelcontextdostartcameldefaultcamelcontextjava orgapachecamelimpldefaultcamelcontextdostartdefaultcamelcontextjava orgapachecamelsupportservicesupportstartservicesupportjava orgapachecamelimpldefaultcamelcontextstartdefaultcamelcontextjava democontentbasedroutingcontentbasedroutingcamelimpldostartcontentbasedroutingjava orgapachecamelsupportservicesupportstartservicesupportjava orgapachecamelmainmainsupportrunmainsupportjava democontentbasedroutingcontentbasedroutingroutecontentbasedroutingjava democontentbasedroutingcontentbasedroutingrunjobintoscontentbasedroutingjava orgtalendesbjobcontrollerinternalrouteadapterrunrouteadapterjava javautilconcurrentthreadpoolexecutorworkerruntaskthreadpoolexecutorjava javautilconcurrentthreadpoolexecutorworkerrunthreadpoolexecutorjava javalangthreadrunthreadjava caused javaxwsdlwsdlexception wsdlexception faultcodeparsererror problem parsing classpathrouteresourcesr eadwritewsdl javanetmalformedurlexception unknown protocol classpath comibmwsdlxmlwsdlreaderimplgetdocumentunknown source comibmwsdlxmlwsdlreaderimplreadwsdlunknown source comibmwsdlxmlwsdlreaderimplreadwsdlunknown source orgapachecxfwsdlwsdlmanagerimplloaddefinitionwsdlmanagerimpljava orgapachecxfwsdlwsdlmanagerimplgetdefinitionwsdlmanagerimpljava orgapachecamelcomponentcxfwsdlserviceconfigurationgetdefinitionwsdlserviceconfigurationjava caused javanetmalformedurlexception unknown protocol classpath javaneturliniturljava javaneturliniturljava javaneturliniturljava comsunorgapachexercesinternalimplxmlentitymanagersetupcurrententityxmlentitymanagerjava comsunorgapachexercesinternalimplxmlversiondetectordeterminedocversionxmlversiondetectorjava comsunorgapachexercesinternalparsersxmlconfigurationparsexmlconfigurationjava comsunorgapachexercesinternalparsersxmlconfigurationparsexmlconfigurationjava comsunorgapachexercesinternalparsersxmlparserparsexmlparserjava comsunorgapachexercesinternalparsersdomparserparsedomparserjava comsunorgapachexercesinternaljaxpdocumentbuilderimplparsedocumentbuilderimpljava noformat,1
TESB-6331,java support,talend runtime examples shall run java,3
TESB-6332,registry client policy attachment documents poc,feature part poc lookup retrieve wsdls policies configurations remote registry instead fixed url specified development time part feature cxf registry client shall implemented lookup policy attachment documents remote registry component shall lookup based fully qualified service name cxf service client corresponding policy attchment document remote registry make available cxf endpoint registry must configurable extra configuration necessary service client component ideally registry client work services clients assume service interface registry pure http based following rest architectural style registry simple http server apache tomcat may used required policy attachment documents stored file system statically retrieved server poc detailed error handling necessary also official documentation required still provide short readme configure server able serve expected documents enable registry client within runtime,5
TESB-6365,create jvm problem java,try build examples different java options affect error occurred initialization could reserve enough space object heap error could create java virtual machine error fatal exception occurred program exit,2
TESB-6366,talend examples related camel jms work embedded activemq,relevant examples examplestalendcameljaxrsjmshttp examplestalendcameljaxwsjms try start broker container featuresinstall activemqspring activemqcreatebroker port established errors log,1
TESB-6367,talend cxf examples dont work,jaxrsjaxwsdescriptionfirst jaxrsjaxwstransformations examples dont work got error error executing command url mvnorgapachecxfxjcutilscxfxjcruntime could resolved commonpomxml file dependencies dependency groupidorgapachecxfxjcutilsgroupid artifactidcxfxjcruntimeartifactid versionversion dependency dependencies tries find version last version maven repo,1
TESB-6372,locator example doesnt work java,examplestalendtesblocator doesnt work java got exception jetty warnoejinssl javaxnetsslsslhandshakeexception cipher suites common sunsecuritysslhandshakercheckthrownhandshakerjava sunsecuritysslsslengineimplchecktaskthrownsslengineimpljava sunsecuritysslsslengineimplwriteapprecordsslengineimpljava,2
TESB-6386,route builder support route resources productify,need complete productive implementation route resources following need done productive icon context menu productive icon resource node prepare jiras material communicate documentation team store resources root bundle routeresources improve resource selection dialog one column two add add remove text buttons rename context menu entry manage route resource manage route resources clarify use resources multiple versions expectation one particular resource version used particular route version resource names shown resource view used,3
TESB-6387,manifest editor routes productify,need following improvements add possibility edit export package possibility exclude jar files classpath available studio class path runtime class path included bundle implementation proposal jar files used cconfig included osgi bundle default user need explicitly edit manifest check checkbox next jar file file included osgi bundle rename context menu entry edit dependencies edit route manifest add comment line cconfig element external jar files embedded osgi bundle default configure please edit route manifest external jar files references cjmsconnectionfactory shall included default documentation jiras competence transfer doc team,3
TESB-6388,productify routejob connector,need complete routejob connection productive icons new job components troute documentation jiras competence transfer doc team rename group troute components route route creating trouteinput component make sure default schema body type document simple expression inbody add troutefault component looks exactly like trouteoutput mark exchange message fault,2
TESB-6401,upgrade esb runtime cxf camel,need upgrade cxf sts causes problems faulty wssj library yet released take corresponding snapshot version,2
TESB-6439,sts fails serve saml requests consumer,nightly tests faced lot tests use saml fail appears consumer cannot pass communication sts consumers log exception prepared small projectexample show exactly happens attached bug example maven project contains panel spring configuration defined consumer endpoint class starts spring config tesbtestexamplecxfsrcmainjavaorgtalendesbtestservicesclientsspringclientjava wsdl service codegeneration plugin wsdl required security configuration stuff panel steps reproduce panel unpack fresh container unpack build mvn clean install example project copy content policy keystores tesbtestexamplecxfetc containeretc start container add jaas user role jaasmanage realm karaf jaasuseradd qahasi qahasi jaasroleadd qahasi admin jaasupdate install sts featuresinstall tesbsts configure stsclient configedit orgtalendesbjobclientsts configpropset stswsdllocation configupdate featuresuninstall talendjobcontroller featuresinstall talendjobcontroller run springclient class eclipse dlogjconfigurationlogjproperties panel execution dorequestresponse throw exception noformat javaxxmlwssoapsoapfaultexception specified request failed orgapachecxfjaxwsjaxwsclientproxyinvokejaxwsclientproxyjava proxydorequestresponseunknown source orgtalendesbtestservicesclientsspringclientmainspringclientjava caused orgapachecxfbindingsoapsoapfault specified request failed orgapachecxfbindingsoapinterceptorsoapfaultininterceptorunmarshalfaultsoapfaultininterceptorjava orgapachecxfbindingsoapinterceptorsoapfaultininterceptorhandlemessagesoapfaultininterceptorjava orgapachecxfbindingsoapinterceptorsoapfaultininterceptorhandlemessagesoapfaultininterceptorjava orgapachecxfphasephaseinterceptorchaindointerceptphaseinterceptorchainjava orgapachecxfinterceptorabstractfaultchaininitiatorobserveronmessageabstractfaultchaininitiatorobserverjava orgapachecxfbindingsoapinterceptorcheckfaultinterceptorhandlemessagecheckfaultinterceptorjava orgapachecxfbindingsoapinterceptorcheckfaultinterceptorhandlemessagecheckfaultinterceptorjava orgapachecxfphasephaseinterceptorchaindointerceptphaseinterceptorchainjava orgapachecxfendpointclientimplonmessageclientimpljava orgapachecxftransport orgapachecxftransport orgapachecxftransport orgapachecxftransportabstractconduitcloseabstractconduitjava orgapachecxftransport orgapachecxfinterceptormessagesenderinterceptormessagesenderendinginterceptorhandlemessagemessagesenderinterceptorjava orgapachecxfphasephaseinterceptorchaindointerceptphaseinterceptorchainjava orgapachecxfendpointclientimpldoinvokeclientimpljava orgapachecxfendpointclientimplinvokeclientimpljava orgapachecxfendpointclientimplinvokeclientimpljava orgapachecxfendpointclientimplinvokeclientimpljava orgapachecxfwssecuritytruststsclientrequestsecuritytokenstsclientjava orgapachecxfwssecuritytruststsclientrequestsecuritytokenstsclientjava orgapachecxfwssecuritytruststsclientrequestsecuritytokenstsclientjava orgapachecxfwssecuritytruststsclientrequestsecuritytokenstsclientjava orgapachecxfwssecuritypolicyinterceptorsissuedtokeninterceptorproviderissuedtokenoutinterceptorgettokenfromstsissuedtokeninterceptorproviderjava orgapachecxfwssecuritypolicyinterceptorsissuedtokeninterceptorproviderissuedtokenoutinterceptorhandlemessageissuedtokeninterceptorproviderjava orgapachecxfphasephaseinterceptorchaindointerceptphaseinterceptorchainjava orgapachecxfendpointclientimpldoinvokeclientimpljava orgapachecxfendpointclientimplinvokeclientimpljava orgapachecxfendpointclientimplinvokeclientimpljava orgapachecxfendpointclientimplinvokeclientimpljava orgapachecxffrontendclientproxyinvokesyncclientproxyjava orgapachecxfjaxwsjaxwsclientproxyinvokejaxwsclientproxyjava noformat stss side exception noformat warn qtp tsoperationtokenissueoperation orgapachecxfservicesstscore orgapachecxfwssecuritystsproviderstsexception specified request failed orgapachecxfststokenprovidersamltokenprovidercreatetokensamltokenproviderjavaorgapachecxfservicesstscore orgapachecxfstsoperationtokenissueoperationissuesingletokenissueoperationjavaorgapachecxfservicesstscore orgapachecxfstsoperationtokenissueoperationissuetokenissueoperationjavaorgapachecxfservicesstscore sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokenativemethodaccessorimpljava sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava caused javalangillegalargumentexception inputstream cannot null javaxxmlparsersdocumentbuilderparsedocumentbuilderjava orgopensamlxmlparsebasicparserpooldocumentbuilderproxyparsebasicparserpooljava orgopensamlxmlparsebasicparserpoolparsebasicparserpooljava orgopensamlxmlxmlconfiguratorloadxmlconfiguratorjavaorgapacheservicemixbundlesopensaml orgopensamldefaultbootstrapinitializexmltoolingdefaultbootstrapjavaorgapacheservicemixbundlesopensaml orgapachewssecuritysamlextopensamlbootstrapbootstrapopensamlbootstrapjavaorgapachewssecuritywssj orgapachewssecuritysamlextopensamlutilinitsamlengineopensamlutiljavaorgapachewssecuritywssj orgapachewssecuritysamlextassertionwrapperinitassertionwrapperjavaorgapachewssecuritywssj orgapachecxfststokenprovidersamltokenprovidercreatesamltokensamltokenproviderjavaorgapachecxfservicesstscore orgapachecxfststokenprovidersamltokenprovidercreatetokensamltokenproviderjavaorgapachecxfservicesstscore noformat,1
TESB-6448,add new example esb demo project cerrorhandler,esbdemos include examples cerrorhandler usage see pmesb information,1
TESB-6452,bpm runtime talend runtime,deploy bpm runtime talend esb runtime following features implemented bpm runtime deployed esb platform feature bpm runtime delivered esb platform bpm processes deployable studio bar files bpm server configuration available similar tomcatbased configuration bpm processes deployed bpm runtime possible use osgi based samstssl configuration java main platform java second main platform,2
TESB-6453,expose bpm process service,process designer talend stdio would like expose business process esb service talend esb could implement wizard generate wsdl one operation parameters resemble process data example process data two string fields two fields generated xml schema inside wsdl data service based wsdl data service use talend bonita process start component wizard work based bpm processes available studio design time data service produced wizard work studio deployed runtime,2
TESB-6455,add package configuration advanced parameters cconfig cprocessor,like tjava components advanced page would great configure java packages names could used code,1
TESB-6507,move sources tesbadapters tesbrtse github,since adapters part package provided apache license therefore need keep separate repository moving tesbrtse also simplify build feature also includes integrating build adapter sources tesbrtse build,1
TESB-6508,registry wsdl poc,provide registry server allows upload wsdl documents delete documents lookup wsdl based given fully qualified service name use apache jackrabbit underlying repository technology jackrabbit run within talend runtime backend configuration might simplest possible frontend use http interface based rest principles describe content model wiki describe rest interface wiki resources identifieduris format methods supported resource status codes could returned,5
TESB-6527,commands publishing service job route ignore given incorrect credentials publish successfully,commandline esb studio publish service job route using nonexistent archiva repository user incorrect archiva repository password commands ignore given credentials publish successfully please see commands noformat publishservice locatortestdataservice tadminnonexistent tadmin orgtalendnonexistentuser publishservice locatortestdataservice tadmin tadminincorrect orgtalendincorrectpassword publishjob consumerdorequestresponse tadminnonexistent tadmin orgtalendnonexistentuser publishjob consumerdorequestresponse tadmin tadminincorrect orgtalendincorrectpassword publishroute groovytestroute tadminnonexistent tadmin orgtalendnonexistentuser publishroute groovytestroute tadmin tadminincorrect orgtalendrouteincorrectpassword noformat,2
TESB-6531,new tesbregistry repository provide build continuous integration,new registry component reside repository least beginning need maven build continuous integration component,2
TESB-6574,update esb demo project add route resource demos,add route resource demo esbdemo project provide usages route resources,1
